0,1,2,class_numeric
-0.3913870179228367,0.2645259064529524,0.4536367859025344,0
-0.503938590756985,0.10967718102234382,0.5430790914038194,1
0.6488624900917088,0.08545194339965827,0.1179319579422841,0
0.43345566280963255,-0.392720306464714,0.5992505977362114,1
-0.3660220765063118,0.22751979375719092,0.35362457543726,0
-0.5077115258343986,0.08950646994440623,0.41834850493393805,1
0.7905213789749422,-0.08202737238047292,0.27226626918854885,0
0.5496530461227886,-0.3942983579913414,0.6583676679267715,1
-0.30319902954528616,0.22893247594415747,0.37312777845671696,0
-0.48479275065780086,-0.008227402596427671,0.48048064985455174,1
0.6465832104894788,-0.07083183174697882,0.18003551082135613,0
0.47627724332125226,-0.47625310968661566,0.7653962299563402,1
-0.35812911154340565,0.1943112895431558,0.41174504285040836,0
-0.5025609322498792,-0.07431744123217549,0.5038315676482095,1
0.7335360820693237,-0.07113189111908873,0.15552624339061907,0
0.5562573386862486,-0.3603910576040648,0.5485991331684669,1
-0.3767712421307077,0.1331244578339141,0.4196916558525957,0
-0.5402529112793447,-0.11247592512639315,0.48009152438444225,1
0.7343435664629684,0.05174004815862078,0.05870355436227443,0
0.5145157606150214,-0.23867221216866072,0.31637588175021614,1
-0.18506877760566526,0.11014646593932331,0.0652732647768903,0
-0.19973094422614532,0.06046819418523995,-0.18473183369818952,1
0.24458230288657967,0.12590563389565954,0.12292739636581014,0
0.13343472845715432,-0.05936494609300039,-0.3327263253695311,1
-0.02600134978724634,0.2757282330272948,0.05796610181471494,0
-0.17307108488457407,0.10430366442478241,-0.2779096882565358,1
0.7445853174659103,0.8456256919848579,0.011142381231176345,0
0.23273680998435692,-0.04568721876458524,-0.2542282866085693,1
0.031973030337947926,0.5066684480997222,0.10210112484854687,0
-0.11838498075539383,0.11945487070896606,-0.32983071234798816,1
0.2893952510478139,-0.14986363415502074,0.05543438058988388,0
0.24598133357722585,-0.3461701001238502,-0.15050413248618105,1
0.29927037682121405,0.5543341415089449,0.24386332269304586,0
-0.16645192598496308,0.1473921671107287,-0.31453802943848996,1
0.29270086247197497,-0.251247476249684,0.06737165263493321,0
0.2770440111228295,-0.3295539116424535,-0.3247768012832117,1
0.022722235359296294,0.5222225262810243,0.15819472207402868,0
-0.1609385505771181,0.12208937369668252,-0.2711508849351052,1
0.8875290150608361,0.5828772725063603,0.3506674528023395,0
0.8531774553662455,0.5621505034805712,0.36384269834157684,1
-0.03877714981776943,0.6546226699465468,-0.13854907898569654,0
-0.18009922653762978,0.2399492843828357,0.04717203435210562,1
0.9529223836071944,0.41404178715240764,-0.41107180949133343,0
0.44762038011932875,-0.13776279331250255,-0.2620838676492909,1
-0.12812135712405864,0.42627357584869335,0.029934406477454024,0
-0.25842552743219205,0.17742515307325915,0.10439721353581893,1
0.595713433958489,0.10544836576696787,-0.12351916313601492,0
0.3050378202908943,-0.2597028625886745,-0.2221892601424354,1
-0.06745840296536612,0.837785140300942,-0.24598327578102178,0
-0.32673404980421417,0.0584191635018264,0.1420061667517819,1
0.44881932613763414,-0.20184231202571726,0.16109009109663902,0
0.364749013925962,-0.2601984397471299,-0.03602665474892001,1
-0.2064558804280367,0.40930074101206176,-0.042542129932718255,0
-0.33078895602907593,0.0960660790613732,0.11006889635553574,1
0.4974327509195646,-0.1682996852964892,0.014085756187416894,0
0.3727827127493786,-0.27433644818283187,-0.15481545668352756,1
-0.3021678973780839,0.2943771959280343,0.17031609172641243,0
-0.31908076313865974,0.1951333854570709,0.07009719281564976,1
0.8594451244750384,0.2905351350264334,-0.3389115153120291,0
0.28127416082803547,-0.23778218001135387,-0.15660406388003587,1
-0.452587865213645,0.13249541773705345,0.17003817338883356,0
-0.4974632272747381,0.0821360167103107,0.1248302143038946,1
0.13603236623989357,0.492303319469039,0.1296993305202944,0
-0.19905337246971022,-0.5158397910038723,0.020573318920281174,1
-0.4590547454407262,0.15764190111985524,0.12953819870340286,0
-0.5666484658750942,-0.0327698883365427,0.19340568260943078,1
0.11574235285552435,0.5398370793884473,0.2265401215168011,0
-0.23734716267095035,-0.5549483024046801,-0.03794463790727646,1
-0.009072134711772638,0.3732871005245858,0.6995424097176342,0
-0.45721617525417774,0.06702189152999781,0.271370815302691,1
-0.17774288545859834,-0.5145058151868579,0.18414872156167544,0
-0.09715100727197624,-0.17478542998030827,0.036695922998482046,1
-0.3271848319574099,0.14286140586775398,0.346905956286219,0
-0.6650363451944976,-0.2383246319332835,0.2582419880266108,1
-0.13842495747439798,-0.44365672732916833,0.23025847445503778,0
-0.21489653635126554,-0.4357048362371714,0.0653823474042675,1
-0.6220106941888682,-0.08117978308677497,0.17105305129441914,0
-0.6747084690595095,-0.21059258926230254,0.18366784696983185,1
-0.16820065373815346,-0.4237962749850555,0.1839348342080644,0
-0.2515246298163404,-0.5321053119834007,0.005563440645953429,1
0.010762430847109965,0.6059112022973668,0.4029586385538932,0
-0.31067028316129025,0.0311029692182826,0.16361677553616893,1
0.225701007539542,0.532232130484461,0.17316116273338508,0
-0.05043882470546304,-0.1433980712172679,0.15382093495353436,1
0.07519469923419726,0.6692719287278849,0.05719425722481615,0
0.22292425453867806,0.5048001431455035,0.055960151921321914,0
0.03386243406033785,-0.13411217390531532,-0.009624212936679005,1
0.2861757173676435,0.7993269709532357,0.08331795217643187,0
0.22487672370546058,0.6245733710094818,0.1918428270601586,0
-0.05499446988667063,-0.20456913529004328,0.2047544803318644,1
-0.09091055453196659,0.3580468310236867,0.12006583996058544,0
0.2135580286776893,0.3776126530450138,0.13153094799113738,0
0.017566846135190894,-0.11713858439889728,-0.045817536562088604,1
-0.10111495848278239,0.2730579839293316,0.17783253923756007,0
-0.2872902261850049,0.01977576052497406,0.1600053769683482,1
0.13619605913166785,0.1264399969708904,0.21867061635017201,0
-0.03909887887062272,-0.2024596929474563,0.1536921078997825,1
0.2424324984274536,0.6883239401441416,-0.0087116565287297,0
-0.18012791570467462,0.1101207917582551,0.012187628674017976,1
0.3229249578912598,-0.2503641024342171,-0.02807018006782681,0
0.1661273160675275,-0.35205106108168127,0.40428108051612227,1
-0.011491449978258399,0.35228866501759054,0.06977422365202,0
-0.1711369749808762,0.14622345691790944,0.10252620317915065,1
0.2925374290590463,-0.14281418686812622,0.030420453510782212,0
0.20975173596618998,-0.3305426477905629,0.1190997016971122,1
0.10479975626360434,0.4929486700082041,-0.20036546018564458,0
-0.14013726379222397,0.11503772085168644,0.17377747431968055,1
0.2763219156610851,-0.19845858177858708,0.05407206634152505,0
0.20229374780127415,-0.34149827312826797,0.14019614665531555,1
-0.070002195330434,0.3188502182297151,0.06436496651397625,0
-0.1273515249881031,0.147636304280389,0.1258626391822337,1
0.4643789511860754,-0.10311472794565175,0.01867466025139711,0
0.33379397519281895,-0.2308890993427106,0.10553330328459272,1
0.305484050548369,0.7279959708431001,0.08717643492403926,0
-0.06226667180542741,0.3039059980582359,-0.1277383859999131,1
0.3127319682317816,0.031167450631846606,0.059028129344646164,0
0.17182286128282837,-0.27860116535334206,0.10435058580515202,1
-0.38126437457565243,0.13335492574173832,-0.1399213228425519,0
-0.4309462214508682,0.05965868532699015,-0.24671958039656003,1
0.15996821918422624,-0.36939300172865,0.003671338736347077,0
0.17461637507906627,-0.3553724960199065,-0.14524525531698562,1
-0.6498313857467014,-0.19880073752574395,-0.15461193913656063,0
-0.6471320324570576,-0.14848052665247854,-0.382385414921741,1
0.2181394423807664,-0.34786017796815316,-0.12094618046034361,0
0.18562147861163497,-0.3817903202065532,-0.2509212086668221,1
-0.6927365602322183,-0.09112582316519087,-0.2410722875391778,0
-0.7049343865568151,-0.15290360812516604,-0.4064347840830185,1
-0.06227968600568652,-0.5654378525472252,-0.11432024728131365,0
-0.12273414076621254,-0.5979445702622598,-0.2751481407100325,1
-0.683723518614614,-0.0787929142833107,-0.2512530940584737,0
-0.7084395439739247,-0.15015725678884326,-0.40754408394890246,1
-0.04197917300441303,-0.5186089968971558,-0.10831355858838328,0
-0.0971130887083067,-0.6089776540142319,-0.3017227414614161,1
-0.7162651063347497,-0.18317000264680852,-0.20262078069494277,0
-0.7352303426841895,-0.15468295400045212,-0.4522057175924209,1
-0.09155484231553947,-0.6515117589968413,-0.25091446706357146,0
-0.1577238023959322,-0.6495951297605828,-0.37724471317174324,1
-0.1428091427906457,0.07374423693686633,-0.08910395929275483,0
0.3097549093261636,-0.20635114334611315,0.023206290293827418,0
0.17606472912789184,-0.39687165194508994,0.24097633680121394,1
-0.05241129504859855,0.2854745007892628,-0.12265242668395353,0
-0.059194303370067446,0.20751709103537386,-0.11822373648889938,1
0.33765548366239895,-0.10525019197698614,0.05387813125574722,0
0.2682475408612701,-0.15296538963339748,-0.01364077433747337,1
-0.055353030815023276,0.4278931316710308,-0.30752819007921006,0
-0.032401426570181954,0.3023828402384073,-0.20419765688514901,1
0.3673427946323712,-0.11746609157827063,-0.009614735681189188,0
0.26869915193663446,-0.18904990582571174,0.003659632062736675,1
-0.07764561322673606,0.3195321049113504,-0.276229211042169,0
-0.10870319298098484,0.20387438923668513,-0.20631590524802806,1
0.3183625546093237,-0.2148509834943523,-0.10238000629808038,0
0.2215198782708794,-0.3222915958891234,-0.01695869680282928,1
-0.043837581362115775,0.3187131975447911,-0.21531275333751723,0
-0.07394095826515899,0.18405529809661694,-0.18617599904196205,1
0.4135839669135909,-0.14887179757551697,-0.06901506428791025,0
0.32281033373347195,-0.2431867742169255,-0.12607734159050524,1
-0.2111001109806466,0.12877659816130302,-0.18114527672061817,0
-0.24637569602812143,-0.01021059448293159,0.02325482128620824,1
0.2598762175043414,-0.11794383900120993,-0.06707607610404948,0
0.23186192680659323,-0.03426444746232181,-0.2828017921227306,1
-0.24856241377633656,0.28144429193695114,-0.2616439253894714,0
-0.24773603485689974,0.08144787100428667,-0.13526349128167814,1
0.25241996687724866,-0.09919577641138673,-0.0552975143579093,0
-0.20327431837057255,0.2578302103960263,-0.3496694446991128,0
-0.13772449854924418,-0.1793320267296537,-0.07990672223015981,1
-0.2444314789603594,0.3947619008943226,-0.2701934257988881,0
-0.5285040695913114,-0.10159030254343054,0.1670653536492322,1
0.09945010227562777,-0.1421853188807639,-0.0955054303247026,0
0.017455408793287507,-0.2220062422308159,-0.062265661723344363,1
-0.310919685048617,0.0033979165486281403,-0.15280930265829437,0
-0.34057660205495865,-0.09675880653010395,-0.0987314409532107,1
0.10430708960313925,-0.297533940627268,-0.004436919124037833,0
0.04303607765953288,-0.2842176747948271,-0.03966360338397658,1
-0.4300653591174814,0.4869278415135425,-0.5692393296816556,0
-0.49570572958200065,-0.025613114743920692,-0.24376143657629784,1
0.5188439258415432,-0.262549982315298,-0.21480411187725593,0
0.3610931557157749,-0.2873947224125725,-0.3344893627971713,1
-0.360460688341174,0.3325137024766491,-0.11732566247380233,0
-0.3135102312388644,0.18300795822101945,-0.21131652401809342,1
0.5749717237766293,-0.08041324767666694,-0.3247115028197207,0
0.47103932233524265,-0.1441034224131104,-0.2692502647655867,1
-0.2353932537449818,0.21067774572366696,-0.0854594484317004,0
-0.34069378875843054,0.13292538848247726,-0.08888476104806385,1
0.6032187930772009,-0.07168354336858417,-0.22479009973881,0
0.34757142181393397,-0.1879936716212939,-0.08355634745047633,1
-0.3101989549661612,0.23816739625529537,-0.2252004900016278,0
-0.3159765088733811,0.045644526232542816,-0.19997916973988097,1
0.41445908639763146,0.3829984605572628,-0.3289483582619498,0
0.3975614289033327,-0.06906756721828969,-0.13265774714886158,1
-0.15312483172605468,0.5265079246055216,-0.26956229637229373,0
-0.33461563184937376,0.07019274892327149,-0.09048180618293417,1
0.9204164423234982,0.3673529359763886,-0.2949160059262845,0
0.33761562164997216,-0.16701286860253714,-0.07716819309407248,1
-0.42287682960226036,-0.23571225131060203,-0.07856487462415304,0
-0.5486117225258862,-0.21625823842563352,0.011621633515279915,1
0.4251490059467984,-0.21757248342260294,0.10116245088278346,0
0.37146841801637537,-0.2702682298557255,-0.042332149382377976,1
-0.5219165277377317,0.03282280139496048,0.17444761071031054,0
-0.4605029508295098,-0.039110903370483695,0.1458104096372566,1
0.3143692293196677,-0.33251175377928566,0.009047264878978797,0
0.2729895742488616,-0.4346652181289051,0.01749885800256111,1
-0.5517701388594716,-0.030108270416141884,-0.12768377433936046,0
-0.6059264780658812,-0.25297632758410604,0.0512679903696286,1
0.6495766497063423,0.19592948159122453,-0.506304480592729,0
0.14269691789556832,-0.5357935532733816,0.014109255008396066,1
-0.34115868314444037,0.03225210668900293,0.05751427231061588,0
-0.3861161086544124,-0.09793370832710162,0.06679764904022473,1
0.5854704080253063,0.07494762859992474,-0.4039805337892135,0
0.13270253034024027,-0.5927815825273148,0.009166531323307737,1
-0.4669138442510727,0.1935895497368517,-0.1268902192569384,0
-0.5648148898859843,-0.1726383290583882,0.024268581070531967,1
0.22761940321603158,-0.45215500031211325,0.08739416759339573,0
0.19606476802686645,-0.48338900878190966,0.13758368819840402,1
