0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,active_hand
-0.4328249815147621,-0.43112573323288567,-0.33349740837608033,0.21108051777622486,0.03987074798393504,-0.11002750721274265,-0.0800036912217019,0.11737767467607141,0.026104856995995532,0.015164464047609355,-0.0039730484471067916,0.0147246411905297,-0.05693152609370866,0.05101858136400461,-0.01622429692343951,0.044245591305792295,-0.024756264464501583,-0.03214933229676471,-0.03301476979902502,0.0060225763964684735,0.0031213839853306397,0.041766503977496726,-0.018543645242738438,0.01155878335484877,-0.01353514535182017,0.006881475483022845,0.006855800046186829,1
0.3221917691061303,0.27853733706599604,-0.438416999620678,0.03971520206212578,-0.006921010443405318,-0.14711284120962764,-0.010518064054628776,-0.033446897761641385,-0.006390979364696697,0.01975675418314182,0.03741622013108611,-0.04815571265800245,0.029686317049603825,0.043153476470369115,0.02027776735656155,0.0020043118526793637,-0.029290589207943026,0.047907531007859744,0.007605513010450494,-0.032039579809227496,0.0012248436971974714,0.04400489547006224,-0.021734834098957236,-0.027807956362206007,-0.0021697642043098687,-0.013134221223310582,-0.020204373332948163,0
-0.4516515900982969,-0.43078800854056265,-0.3582593465546676,0.21052075833269962,0.03979887289084565,-0.10029674698156563,-0.06655641984048398,0.10521087412752507,0.010715280407816868,0.018608010172377627,-0.0026774191721797066,0.01934543887337902,-0.05346184678490122,0.060633565576625074,-0.01225177035148848,0.055697139442223154,-0.024697237710690587,-0.02357273314903666,-0.03636338116888979,0.0069373544071972834,0.010308347993160062,0.04575269528137122,-0.014926345394150374,0.01071196427339862,-0.010803294405511605,0.01577535125184037,0.0059985553036514695,1
0.32431479333953217,0.2781869757880353,-0.43719734931123294,0.04205164615124669,-0.007178146778172296,-0.13542038741369725,-0.00706808435014252,-0.03094565488880101,-0.0029780791355344975,0.018177474002104083,0.04034905034069155,-0.04416466924117347,0.030329052316214737,0.04280067368022261,0.01985207657392269,0.004527055006336274,-0.03161227434265498,0.04759430480966754,0.006024674931720447,-0.036085124367941764,0.0019025369692467352,0.04222969581551381,-0.020345743340618273,-0.026615131352899956,-0.002388144954048855,-0.009635075709360893,-0.022403686734149577,0
-0.436126850103326,-0.43992126928877906,-0.34379415696904975,0.2298979418268821,0.04373202370742641,-0.08537694400389816,-0.08465875347131195,0.10965813030069613,0.01997628357139864,0.02244223676706134,-0.002997495000417889,0.019280587597707875,-0.05545012082042709,0.05821960594320363,-0.01728844829322839,0.04983324843774606,-0.030081417610754266,-0.02864793910985656,-0.03635016645138769,0.0030477052194636577,0.009067236089593233,0.04579163932560174,-0.022217327229787472,0.008159825477184923,-0.014686336966376784,0.010821236500011365,0.00732495019601216,1
0.33688684776430494,0.2782261156636112,-0.42617604307753526,0.055115058451134374,-0.026184578091987244,-0.13378156819237022,-0.012281758641403939,-0.030735849816585094,0.0041491471170180165,0.024690160502317243,0.0376216739620231,-0.04536945583366911,0.026919005516336175,0.047150600298839766,0.022378140645622876,0.009713271329748668,-0.03723115169490925,0.04136660405508672,0.007288956258125293,-0.034287958196811144,0.0005278895587766589,0.036828928450483626,-0.01812589091635349,-0.028140451428107886,1.1234918760521873e-05,-0.008941222534441247,-0.020600282533024736,0
-0.4271374321933321,-0.4438283093283053,-0.3274451512940872,0.2352564861925223,0.04296015665090822,-0.07901014763226569,-0.09176225671064182,0.10420275909246626,0.024885192517904584,0.02320784162482017,-0.0010851657324083331,0.014202473538015398,-0.054213970689722425,0.05540097818684237,-0.023234422620906792,0.04369957227466249,-0.034830856565258826,-0.0302653379001667,-0.03354818810624561,0.0036736083048326852,0.0057992416050651,0.04411010299348926,-0.0213634185732157,0.009629272331283785,-0.01757279532075635,0.008212279964682902,0.010064863093546591,1
0.33701517317517166,0.27817163375738985,-0.4258132502203423,0.057396469670071865,-0.02558423432498399,-0.1251320575649266,-0.013782948539746145,-0.030639357186609897,0.004073797220038775,0.026311016779099493,0.03657586936754415,-0.04826134210587967,0.02759440851725596,0.04638762095547433,0.01957777423841064,0.013428045422158027,-0.03887833075207823,0.043689719014292035,0.00587819238049096,-0.03465098114040125,0.0014831721827714348,0.03655229489891226,-0.017841084463121316,-0.023988208158274675,-0.0008752405457484821,-0.009260341014011738,-0.019647326427094988,0
-0.4252275614741266,-0.4424524904535319,-0.3268268498365025,0.22154174876376237,0.06595278310152727,-0.10982203307056174,-0.0884390630039042,0.10137445672929243,0.02515519165086216,0.01902571450876605,0.0014785438168248843,0.02294174806965781,-0.04665414322942914,0.05177470138736884,-0.023221221106124987,0.040606197435493256,-0.028950998464580435,-0.0368756734310777,-0.03506332528625835,-0.0018789095035745954,-0.0005403269842707678,0.03599501483934722,-0.02243542889267592,-0.000629664034481931,-0.017196805225600194,0.012327229283621758,0.010824794135431236,1
0.3364520592298674,0.2758730979715383,-0.4246676644825512,0.05058577281016394,-0.0021595377731405425,-0.15691002481185354,-0.016031585019541085,-0.03228568737689308,0.0022467467290181713,0.023015515390104924,0.03131315280533429,-0.04545885021049147,0.028633846742986715,0.03989263744399571,0.017437512233639915,0.009015191183834564,-0.03326074710714593,0.046498039275794496,0.008719965830216567,-0.03372105931848337,-0.002767682065115711,0.03845236895358017,-0.019111303239319824,-0.02573840369372063,0.0008320331846999573,-0.013692492190806147,-0.022386395639008856,0
