0,1,2,3,4,5,6,7,8,class_numeric
-0.4218447295616787,-0.16724041528542077,-0.580380181100124,-0.5680456004534996,0.22933919550229473,-0.10219593446048313,-0.19200960258953573,0.2301591443537683,-0.04606887009876874,0
-0.40626853919143896,-0.2664316496206339,-0.45702866160770766,-0.6157444887933696,0.1223305595041593,-0.29419559404344636,-0.2028434655154659,0.1960233667353036,-0.022690560461304517,0
-0.46350065861194417,-0.2730625882114613,-0.4175515786432551,-0.6341577137917623,0.2035224381277939,-0.1362519770898829,-0.1959812518654267,0.1940782753467804,-0.05066832300175671,0
-0.479440759610282,-0.2845340259284161,-0.3448015362475444,-0.6635090838586769,0.1926889353540762,-0.14212144372033128,-0.1967505347686933,0.17700679616343915,-0.05209302303728348,0
-0.5090989136503513,-0.3857041365579631,-0.262728320166486,-0.602603058165455,0.19834552584582946,-0.17121047687651395,-0.18983353148197762,0.15354857575756548,-0.03992218233051676,0
-0.5649710115095471,-0.40014507545820566,-0.2699452304237552,-0.5151239547892906,0.2927022649030729,-0.020653070698664414,-0.22930565594912902,0.12111305490085077,-0.040643855967848724,0
-0.5348171275818727,-0.41286985898218714,-0.30070935583233915,-0.5149940626311603,0.21142917695701124,-0.17670301303330047,-0.2396020440543457,0.13340042875066552,-0.030944792912916536,0
-0.5618164866675245,-0.3471959251950702,-0.33092131808409336,-0.5201366161051224,0.24483269665119556,-0.10087052593566095,-0.24065574749849844,0.15459810820090203,-0.06371077988515286,0
-0.5114835112432898,-0.3894305959686866,-0.29156162919338713,-0.5451325502015473,0.2536327350598597,-0.09036081019972307,-0.2267613083720539,0.1559132948946735,-0.058515884441892714,0
-0.502020830625923,-0.24854341065382687,-0.45786327968958357,-0.5426379074988025,0.23982199097486678,-0.08511038099050516,-0.2680739245403763,0.182035569438375,-0.056704297393766354,0
-0.47446303310225985,-0.24572518060702775,-0.46722736721800134,-0.5507189410198787,0.3142813557583238,0.054177563095846704,-0.2648400794030057,0.17031868795251667,-0.05727331697253712,0
-0.4416313740979389,-0.26607854621179605,-0.5135333796597842,-0.49914700853038135,0.3419282437568172,0.07943460099933833,-0.27970000136921247,0.1641328802906053,-0.04185914398666591,0
-0.40896473331016747,-0.36437904537990023,-0.5744798707031367,-0.43127228377543536,0.14120672523138622,-0.08018324543446652,-0.2604596883724348,0.10801759857699737,0.047227082503750566,1
-0.3917711372768703,-0.3683188407605983,-0.5531065771976543,-0.4654037501277559,0.11350202616137865,-0.12761156624847977,-0.2577846516217115,0.1125470484354965,0.04983864593964928,1
-0.4077087560937802,-0.37599483567850617,-0.5536601962177283,-0.4492509127883504,0.14887689921312192,-0.06771020231248312,-0.2532633849108768,0.11022355202472928,0.04629911844556485,1
