0,1,2,3,4,5,6,7,active_hand
-0.5838469031160154,0.5689174409801283,0.3226895338830817,0.3510692189778573,0.15751007496723815,-0.017179548773010412,-0.12119705455939961,-0.11888512530346225,1
0.6074876458350095,-0.5001348904240847,0.5302634993329931,0.18721738844693822,0.17766357579753433,0.027886469749037638,-0.00026859448938866147,0.043358330994856926,0
-0.5815842800077365,0.517053671058713,0.3386335820621088,0.44509835135722836,0.0018896708904814095,0.020087658439225525,-0.12959479124195541,-0.08916256393350525,1
0.5964782699134465,-0.4860860548736334,0.5321835612412746,0.2770544036027864,0.04811836277999449,0.05931779472690126,-0.04591335136861027,0.04764302188444931,0
-0.6024206942101324,0.5196469576161643,0.31342768993005127,0.41263854735009714,0.14764726182364268,-0.010907072303725774,-0.08875019065510498,-0.10384662191016342,1
0.6127086607335509,-0.4648842506561015,0.5414278277293366,0.23268210192715905,0.1675596331600926,0.03667350509414201,-0.008008867143024902,0.0419383862663932,0
-0.6020409502816713,0.507419456828145,0.2949426535681425,0.43787829870798123,0.15203053787624662,-0.005926693818860512,-0.07765407105790471,-0.09697185014929142,1
0.6100560794708206,-0.4624672143550285,0.5251569127676664,0.26319842815494016,0.17607905917660094,0.03627903759041717,-0.011004160826147481,0.03940224588012322,0
-0.6396157962619783,0.4844586484920614,0.3143710861183589,0.39673078864161326,0.13143965620681802,-0.010644458067572724,-0.061846541422691706,-0.09447694112360318,1
0.6107904096445878,-0.49022807181370354,0.5137384338232032,0.23161036489593864,0.16457218344092042,0.03293370550693492,-0.010489277188943224,0.039488699789654136,0
-0.6638829724960126,0.4945115167548922,0.3103532456884278,0.2868098833236135,0.23660716682647645,-0.03935182105296236,-0.011800662125214894,-0.10629416180550959,1
0.6187914441611088,-0.4764599746424946,0.5229911429518296,0.1301471837288578,0.25733782518168824,0.013516331171153325,0.027360700376744974,0.03438227275561282,0
-0.6787351585250404,0.48645826654842317,0.3230293345102472,0.3215579278142171,0.10769229849551427,-0.015276811561272174,-0.04758513985945566,-0.10130633577260978,1
0.636469649362874,-0.48286167181964473,0.5221675931790216,0.16748517124809523,0.1498020245464262,0.04358473615937065,-0.002719399477343876,0.038686658292683064,0
-0.6914414029048506,0.4924381617149782,0.27845986015859836,0.29740048509697076,0.16629997901927482,-0.027365022417002487,-0.04079082469805666,-0.11997898164317806,1
0.6314215274667024,-0.49004532291549163,0.5248226071299482,0.12763574065202782,0.19160290124920482,0.031844194122662026,0.014457438626217862,0.03780143984717662,0
-0.6683449173025889,0.4602222556259843,0.30573193378550373,0.3307695404240903,0.1859607888641921,-0.0390129498318849,-0.042741731741027564,-0.12148961407216147,1
0.6319154150679172,-0.4890772264191606,0.4977619474634861,0.16493789842764878,0.20819595721447867,0.025798435199507225,0.012825487947857726,0.034855597414809834,0
-0.6498258322812405,0.5221779886073686,0.28572090907199243,0.3132361700410383,0.17688309367162425,-0.026812858531463153,-0.06611909509408015,-0.12772369998761304,1
0.648750430686581,-0.4945425625249508,0.48380166450616363,0.1536209863662779,0.20001454736250637,0.0257689760346692,0.009783842596318346,0.03234988104179382,0
-0.6090236582457585,0.5205243658124598,0.3091950014864002,0.29875810692810495,0.2990595853914078,-0.054902802945072375,-0.03380476762906092,-0.1339179040916118,1
0.6424337296274301,-0.45586132934805823,0.48882766901029606,0.14483378062863014,0.30357980900692555,0.010492251030239125,0.04313861083091555,0.02598063854856771,0
0.6338638401922261,-0.46097840592871797,0.49398623085494564,0.11326035099029692,0.3205209796304461,0.0038097551532713303,0.04667067639719079,0.027458029145062568,0
-0.5981844132579568,0.5159051252131535,0.3499554954358494,0.25474058613894945,0.3149276135378514,-0.06942157067867452,-0.028234609866769407,-0.13899202393910298,1
0.6780311860112923,-0.47249395965259927,0.4785252196857254,0.18117393386659877,0.17749043466120137,0.03482027802178837,0.005783548151987455,0.035230576620760415,0
-0.5820276176716794,0.5485004489422326,0.4541546295316984,0.2689921591222461,0.11131326193494101,-0.014654519391828276,-0.051203004760250394,-0.08509368046118695,1
0.6736911021076148,-0.45277196228770134,0.4869165549683565,0.2273237372838204,0.14350467419079102,0.048045444963147305,-0.008418452911947575,0.03632394774766918,0
-0.5677601288100256,0.537775877919948,0.45484686704588717,0.3158298278350817,0.07690070622795726,-0.004496404752266546,-0.06650220287639204,-0.07989838506902168,1
0.6748392869586632,-0.44067252894016246,0.5009087584653427,0.1899965621124745,0.19207360496325615,0.03765976636730057,0.006034264612836958,0.034916672376696614,0
-0.5699897772262431,0.5430865669442246,0.45751960257608576,0.28330124040784876,0.1303500779154151,-0.01716544078356793,-0.05115867846445146,-0.08405913575841988,1
0.6623030914465246,-0.4413863382502005,0.5269106126429756,0.1809515273422653,0.1747731099464565,0.03971874578583064,0.0027215139666191736,0.04000528061427583,0
-0.5798306243417034,0.5467288063234943,0.45203209207882117,0.28174350100482154,0.11744536193182017,-0.011182201759911612,-0.05114806230756995,-0.0758254021543331,1
0.6490028491606985,-0.45899205142521987,0.4993242876840773,0.1341117009193084,0.2743454599595426,0.011052567921696406,0.025273816759963347,0.030978047704669914,0
-0.5590675646137668,0.5730001131441604,0.4462733394412263,0.21639294464048137,0.2123075848330862,-0.0313460357881232,-0.030911403300745013,-0.08476084828817995,1
0.6520999965716798,-0.49018741799688065,0.46414541514551283,0.15137225520415276,0.27803938129775296,0.005192470879729893,0.034988436514968586,0.03321526050609261,0
-0.575089411077135,0.5727787697325205,0.44492189900757556,0.2186816372110294,0.20810820236899238,-0.026720762678077787,-0.016844922474082508,-0.0738730112576,1
0.638753935838881,-0.4647965060049208,0.518467641731808,0.1624190505094009,0.2254375710973235,0.017054315822198605,0.00950370284583811,0.03735942223868041,0
-0.5617901206125235,0.5616298619496192,0.46590640371721564,0.24649399800920557,0.16464267899959342,-0.01826983660578484,-0.038248967630097906,-0.06797527547291597,1
0.6394731953891708,-0.4635127304174359,0.5236455331931794,0.15573608809912723,0.22141528492929455,0.01949133082445439,0.00992914897614487,0.03807378879181118,0
-0.5456532478906858,0.5537437877618905,0.4995218905810811,0.2331574034873009,0.15754884774882857,-0.0233107521419811,-0.04268924428107371,-0.07344363717738403,1
0.6425555904971211,-0.4668767293829112,0.5206324127716602,0.1648789484872174,0.20190099748752022,0.02683619474050954,0.0055477067007659395,0.0379201052728137,0
-0.5433497740755336,0.5593507264838025,0.5029332651563182,0.23536715448805207,0.1320258748814382,-0.01734318195864299,-0.0515068566089714,-0.07209363956999679,1
0.6209427938998199,-0.47303591149974245,0.5416949959966318,0.17373045735216763,0.1831449700958882,0.027294729654164795,-0.0013730124657144109,0.042382975949705894,0
-0.5646891591196987,0.5614525146759737,0.46186519690627326,0.2664841716328766,0.12219625216153081,-0.008511884491615964,-0.05161730430112719,-0.06684112829874515,1
