0,1,2,3,class_numeric
0.4900447866009474,-0.37628544322372715,-0.37703736610659205,-0.506559228868046,0
0.45409510474020687,-0.4537871789234149,-0.5084758215588084,-0.3850772289992704,1
0.36507587556875076,0.8235698564470603,0.19837835868306372,-0.5234184262104353,2
0.44835431756666105,-0.5292525340916358,-0.46472305100666916,-0.349473639275364,3
0.4338814797408315,-0.36459685177253937,-0.6038342986008531,-0.36369637159278106,4
0.4615423076590242,-0.14853209208310136,-0.639587158097605,-0.4764824067631812,5
-0.2623494093683611,-0.3500973460008875,0.09934475181493585,-0.4287021449030169,0
-0.4577645314903807,-0.4902866883954287,-0.30632161940931596,-0.47081163697849104,1
-0.6956915906388496,-0.3386055381087865,0.08917721188217695,-0.4394143757857493,2
-0.735006341362429,0.10158237828380517,0.06948749288311022,-0.5314221274299935,3
-0.540986063690929,-0.5358228185938945,0.00654566812367685,-0.4193450257656432,4
-0.6847054965484027,-0.3670733555765098,0.006898337522199715,-0.43247463498681166,5
0.5386412997749468,-0.5278338132049412,-0.2231810173120748,-0.3729953801547875,0
0.5180319587212497,-0.5074264623924545,-0.42610446445554234,-0.27940068206600394,1
0.7214242888583486,0.4090061825469305,0.3103479442353508,-0.45518087789899075,2
0.489194646136507,0.8004693630792042,0.14738806072421712,-0.4148988081984467,3
0.48821700702751464,-0.44166409745718693,-0.45652563581300953,-0.356062349251994,4
0.546109089852035,-0.20849887470151474,-0.5790288966521487,-0.38944242208935836,5
-0.4238824896595615,-0.5643053917549488,-0.03255286056758747,-0.4412179565696866,0
-0.4159693160816393,-0.4853418951054535,-0.4383175038466632,-0.4289809691916818,1
-0.6828037257349033,-0.133511079864939,-0.1857609096192883,-0.5820797072682755,2
-0.7259895924018966,0.0752633923489196,-0.06235172751307552,-0.6466089374000599,3
-0.5345512189782772,-0.5511466746713158,-0.006497015182623239,-0.5077729821049393,4
-0.6063985868622923,-0.4049299898230158,-0.3494280226179894,-0.4011399630851779,5
0.5461128193083018,-0.5868714260249346,-0.03455063852556553,-0.4111057878408624,0
0.4222928917976957,-0.4555073518881406,-0.45121989286604935,-0.44951002968425097,1
0.4183319843788017,0.7560427310505571,0.28497563735800696,-0.5234739421290551,2
0.6526435231569425,0.4144500059355227,-0.09375976554216511,-0.5814796572734235,3
