data_unit,PH2,num_classes,difficulty,accuracy,top2accuracy,macro_f1,macro_precision,macro_recall
Spf,False,8,hard,0.9639588100686499,0.2734553775743707,0.9633571849178973,0.9633594714900021,0.9634242770813717
Spf,False,9,easy,0.9755671902268761,0.22949389179755672,0.974989444025966,0.9749924876117196,0.9750189741948583
Spf,False,9,average,0.9606643356643356,0.22246503496503497,0.9610030281204041,0.9607526262917447,0.9620770008252959
Spf,False,9,hard,0.9644760213143873,0.22246891651865008,0.9637474644663643,0.9654350994324746,0.9628710719478027
Spf,False,10,easy,0.9664694280078896,0.19723865877712032,0.9674116694523406,0.9672015613828113,0.9678305659829098
Spf,False,10,average,0.9686009538950715,0.19117647058823528,0.9685607448202072,0.9684599588020133,0.9688449191017146
Spf,False,10,hard,0.9727921498661909,0.22346119536128456,0.9726097978486923,0.9739874206366408,0.971911019251289
Spf,False,11,easy,0.9691091954022989,0.1910919540229885,0.9690642420893877,0.968975607593049,0.9692431527153825
Spf,False,11,average,0.9722026741731176,0.18613652357494723,0.9719791972919641,0.9721886689376535,0.9718635773806532
Spf,False,11,hard,0.9700144508670521,0.18822254335260116,0.9696115657044614,0.9700489944615925,0.9696698605037607
Spf,False,12,easy,0.9637863033345285,0.18644675510935818,0.9627717207910649,0.962762169291069,0.9629125856391366
Spf,False,12,average,0.959562479284057,0.1574411667219092,0.9587822815563483,0.9591950879916493,0.9588076224409118
Spf,False,12,hard,0.9713438735177866,0.16304347826086957,0.9711973130754713,0.971559294811764,0.971082416568169
Spf,False,13,easy,0.9710947109471094,0.16359163591635917,0.9710838467853624,0.9714432717674726,0.9711062319502376
Spf,False,13,average,0.9702440655299231,0.1761952524239385,0.9696609554430896,0.9701600129390751,0.9697530465188399
Spf,False,13,hard,0.9625603864734299,0.16153381642512077,0.9630216648187264,0.9632283537926086,0.963122243694642
Spf,False,14,easy,0.9655847789591494,0.13542249580302182,0.9654069741003138,0.9657075402544795,0.9653672856566554
Spf,False,14,average,0.9613733905579399,0.1621704475781729,0.9614078724834797,0.9615363256049497,0.9615292429836094
Spf,False,14,hard,0.9564157269125266,0.16031697653154525,0.9554534726360137,0.955860096336361,0.9554555512695576
Spf,False,15,easy,0.9531116794543905,0.14009661835748793,0.9529259426917236,0.9531720662465029,0.953098746809916
Spf,False,15,average,0.9573410102067521,0.1397539911018058,0.9574573773422085,0.9574267709729546,0.9578335380959556
Spf,False,15,hard,0.9593564775613886,0.12955122777307368,0.9598428371354292,0.9601147415272206,0.9600374262340176
Spf,False,16,easy,0.9557942057942058,0.12987012987012986,0.9554766607554619,0.9557088306254328,0.9557070614970928
Spf,False,16,average,0.9688745019920318,0.112300796812749,0.9691080019881959,0.9696285906927511,0.9692673211178873
Spf,False,16,hard,0.9581692913385826,0.13238188976377951,0.957948949186907,0.9580828288037815,0.9580495335472404
Spf,False,17,easy,0.9614715386527467,0.1277653492418593,0.9608495728331545,0.961113396839451,0.960974407693112
Spf,False,17,average,0.9529672494459492,0.130755971435607,0.953008769623575,0.9534522121602244,0.9531329191661284
Spf,False,17,hard,0.9572989076464746,0.1323237338629593,0.9566050819645857,0.9569500373655746,0.9567047082808955
Spf,False,18,easy,0.9547596606974552,0.11639962299717248,0.9549699719232052,0.9552540879755592,0.9550536074585165
Spf,False,18,average,0.9518716577540107,0.10834689607068124,0.9520061345543844,0.952117144912111,0.9523870761427944
Spf,False,18,hard,0.9617435659633665,0.108045444006492,0.9619611044739997,0.962056151281048,0.9620570081312141
Spf,False,19,easy,0.9502606429192006,0.10512597741094701,0.9500675727463046,0.9502518511358452,0.950509115083364
Spf,False,19,average,0.9413957341064403,0.10623317457030441,0.9412252520406938,0.941658879315242,0.941303469540812
Spf,False,19,hard,0.9470301418439716,0.11702127659574468,0.9464032831476238,0.9469854272232219,0.9462918441026511
Spf,False,20,easy,0.942429022082019,0.10488958990536278,0.9424506405395551,0.9428803846267725,0.9427122284346199
Spf,False,20,average,0.9570171931227509,0.09296281487405038,0.9567663899968302,0.9569195051762431,0.9572283794785804
Spf,False,20,hard,0.9483371679564945,0.0999790838736666,0.9482038389901281,0.9486425971390354,0.9483330421000493
Spf,False,21,easy,0.9481683554169914,0.10093530787217458,0.9479237849748164,0.9481132461043155,0.9480993720838541
Spf,False,21,average,0.9454148471615721,0.10639142516871775,0.9452038799114856,0.9452656939304426,0.9457354747157037
Spf,False,21,hard,0.9468145085510242,0.08945686900958466,0.9465844254036151,0.9468099772734152,0.9469490449767454
Spf,False,22,easy,0.9378287002253944,0.09391435011269722,0.9381660684178007,0.9381706443873993,0.9390684150060248
Spf,False,22,average,0.9419659735349717,0.10264650283553875,0.9412182911815864,0.9415429718100906,0.9415513770448928
Spf,False,22,hard,0.941608589188171,0.10152571105669618,0.941961473708046,0.9423687068035355,0.9421836427235183
Spf,False,23,easy,0.9411764705882353,0.0929267412486467,0.940999649244877,0.9411658853363384,0.9413251296899099
Spf,False,23,average,0.9439336578330629,0.08869659275283938,0.9445929046587971,0.9450587634278484,0.9448728098495089
Spf,False,23,hard,0.9412506757974409,0.0892052622094071,0.9408765289057993,0.9415251826642076,0.9407189958801109
Spf,False,24,easy,0.938286502327185,0.08808826064471643,0.9381343402281138,0.9384747271052541,0.9387079110030063
Spf,False,24,average,0.9466094420600858,0.08497854077253218,0.9464283982170106,0.9470104005909931,0.946573750426694
Spf,False,24,hard,0.9498189342990171,0.08553198827384031,0.9492759912052012,0.949175466486906,0.9496842601965113
Spf,False,25,easy,0.9415676959619953,0.0826603325415677,0.9414617608500317,0.9418134179603801,0.9415882245208274
Spf,False,25,average,0.9336751571286801,0.0830301025471386,0.9328601989219351,0.9339089834777193,0.9329874603062588
Spf,False,25,hard,0.9380897202449926,0.08326436020526402,0.9376835364418946,0.9384023473833087,0.9376828669229527
Spf,False,26,easy,0.9412509897070467,0.08440221694378464,0.9413654390382686,0.9421002293153536,0.9414243301029893
Spf,False,26,average,0.9452877925363694,0.08238456672991777,0.9452527808127088,0.9454434885280526,0.9455427182824155
Spf,False,26,hard,0.9434051997463538,0.07863031071655041,0.9430926241743434,0.9436000640635069,0.943131902882353
Spf,False,27,easy,0.9449443342992222,0.0754918407808449,0.9453142854365708,0.9453564705772421,0.9456488801258055
Spf,False,27,average,0.9369094788174337,0.07772020725388601,0.9369020366274129,0.9372850551661023,0.9374977111758026
Spf,False,27,hard,0.9358565131478949,0.07478340173278614,0.9356423599150273,0.9364035586126835,0.9357312880520683
Spf,False,28,easy,0.9311913145539906,0.0743838028169014,0.9312108955077817,0.9315981399753357,0.9312027467235465
Spf,False,28,average,0.9311913145539906,0.0743838028169014,0.9312108955077817,0.9315981399753357,0.9312027467235465
Spf,False,28,hard,0.9311913145539906,0.0743838028169014,0.9312108955077817,0.9315981399753357,0.9312027467235465
Spf,True,2,easy,0.982725527831094,1.0,0.9827130454017585,0.9830529732920171,0.9825545400943396
Spf,True,2,average,1.0,1.0,1.0,1.0,1.0
Spf,True,2,hard,0.9329388560157791,1.0,0.9329385951262021,0.9332679555431026,0.9333354091418608
Spf,True,3,easy,0.9647519582245431,0.6697127937336814,0.9655847633432962,0.9650552854355029,0.9661766212853169
Spf,True,3,average,0.9690026954177897,0.6752021563342318,0.9687522445423123,0.969655678719525,0.9680070112140906
Spf,True,3,hard,0.9930555555555556,0.6791666666666667,0.9929771741180909,0.992968660968661,0.9930395648052551
Spf,True,4,easy,0.9583333333333334,0.502906976744186,0.9584051062768333,0.9586975516620921,0.9584108852311175
Spf,True,4,average,0.9631067961165048,0.4883495145631068,0.9643849362645289,0.9642884343314,0.9645020780752421
Spf,True,4,hard,0.9896507115135834,0.6545924967658473,0.9895349187676875,0.9898813951840731,0.9892224637029251
Spf,True,5,easy,0.9713584288052373,0.41898527004909986,0.9712007863532752,0.9712025196886133,0.9713958588612425
Spf,True,5,average,0.9792166266986411,0.38848920863309355,0.9794424688037722,0.9794066280564978,0.9794811850040803
Spf,True,5,hard,0.90390625,0.4015625,0.9034862955334948,0.9038312466734452,0.9037838473432505
Spf,True,6,easy,0.9738717339667459,0.37133808392715756,0.97369372497578,0.9741308043114326,0.9733822058222505
Spf,True,6,average,0.9259012016021362,0.3477970627503338,0.9267187858576701,0.9266155644541406,0.9269819726690282
Spf,True,6,hard,0.9049247606019152,0.3426812585499316,0.9036515287277722,0.9063299756350199,0.9027195857916809
Spf,True,7,easy,0.9199772985244041,0.293416572077185,0.9207502958624671,0.9200435665912894,0.922093897827445
Spf,True,7,average,0.9305912596401028,0.33483290488431877,0.9287542664569762,0.9297469222049733,0.9287238782834993
Spf,True,7,hard,0.9315223542727787,0.29088851160158463,0.9319411134876553,0.9327913149297883,0.9321505077434179
Spf,True,8,easy,0.923,0.248,0.9224836224090026,0.9229072599789407,0.9237177182190506
Spf,True,8,average,0.9157716223855286,0.2764273600904466,0.9159153785241723,0.9166948579856211,0.9157522610463454
Spf,True,8,hard,0.8941647597254004,0.2734553775743707,0.8934572192685202,0.893357175308102,0.8947049248121445
Spf,True,9,easy,0.9236474694589878,0.22949389179755672,0.9223417350660258,0.9236178909172936,0.9224153342583941
Spf,True,9,average,0.8868006993006993,0.22246503496503497,0.8862459279543135,0.8863008006644315,0.8892985478263147
Spf,True,9,hard,0.9151865008880995,0.22246891651865008,0.9137431599971708,0.9137662123774098,0.9141433315843103
Spf,True,10,easy,0.9013806706114399,0.19723865877712032,0.9026427283922954,0.9020709633879544,0.9045449888759884
Spf,True,10,average,0.8954689984101749,0.19117647058823528,0.8946398485523653,0.8958564855469799,0.8951044031525812
Spf,True,10,hard,0.9201605709188225,0.22346119536128456,0.9196757098578421,0.9199756043385272,0.9197062749600716
Spf,True,11,easy,0.9066091954022989,0.1910919540229885,0.9060703575977385,0.9060150190691107,0.9073715173952679
Spf,True,11,average,0.8976073187895848,0.18613652357494723,0.8970515974055456,0.8975951159022131,0.8974452913642832
Spf,True,11,hard,0.9042630057803468,0.18822254335260116,0.9041843110207921,0.905163233391027,0.9046373567425854
Spf,True,12,easy,0.8866977411258515,0.18644675510935818,0.884620829114329,0.8861630318370498,0.8849734991513444
Spf,True,12,average,0.8707325157441167,0.1574411667219092,0.8688828667013003,0.8693136057023102,0.8702389746414289
Spf,True,12,hard,0.9044795783926218,0.16304347826086957,0.9044981074752125,0.9053128159318443,0.9046047144158265
Spf,True,13,easy,0.9074415744157441,0.16359163591635917,0.9072040812380163,0.9079616920982279,0.9075693280604777
Spf,True,13,average,0.9090605148779672,0.1761952524239385,0.9085392665906281,0.9085883443068088,0.9092624976818465
Spf,True,13,hard,0.8922101449275363,0.16153381642512077,0.8922663515147236,0.8927223905801177,0.8930936218530996
Spf,True,14,easy,0.8905987688864018,0.13542249580302182,0.8912044663284452,0.8919085544876973,0.8914351705433943
Spf,True,14,average,0.8779889638258737,0.1621704475781729,0.8782178271303753,0.8791376244693402,0.8784870422426233
Spf,True,14,hard,0.8978969826272478,0.16031697653154525,0.8964353202306518,0.8969970014406798,0.8966036375392394
Spf,True,15,easy,0.863029269678886,0.14009661835748793,0.861667400936773,0.862200541970993,0.8631180072853211
Spf,True,15,average,0.87228474221408,0.1397539911018058,0.8715861779540663,0.8714873318435702,0.8730089786160451
Spf,True,15,hard,0.8856900931414056,0.12955122777307368,0.8863669068386256,0.8872713368142476,0.8872897526318493
Spf,True,16,easy,0.8691308691308691,0.12987012987012986,0.8675313104457286,0.8686153794259369,0.8686871930226375
Spf,True,16,average,0.8986553784860558,0.112300796812749,0.8987190750002694,0.8994655726700624,0.8999005194501656
Spf,True,16,hard,0.8634350393700787,0.13238188976377951,0.8635117882480764,0.864282334361,0.8644473742622438
Spf,True,17,easy,0.8973402933134477,0.1277653492418593,0.8963751318249568,0.8963395844771436,0.8975783314295906
Spf,True,17,average,0.874907658212263,0.130755971435607,0.8745002993292735,0.8750215402872137,0.8755503287495788
Spf,True,17,hard,0.8833167825223436,0.1323237338629593,0.8821008831743238,0.8829411310749906,0.8828425571723952
Spf,True,18,easy,0.8656927426955702,0.11639962299717248,0.8649311243220698,0.8657862031210417,0.8662041180388038
Spf,True,18,average,0.8623575912578471,0.10834689607068124,0.8625608709007638,0.8626057213329462,0.8639444343253065
Spf,True,18,hard,0.8645954092279156,0.108045444006492,0.8650562819669271,0.8663183211010654,0.8648775497732867
Spf,True,19,easy,0.8479582971329279,0.10512597741094701,0.8475038991596824,0.8479658093141385,0.8487626209722512
Spf,True,19,average,0.8386829571339822,0.10623317457030441,0.8377523368642024,0.8380807522666155,0.8385360272451926
Spf,True,19,hard,0.8517287234042553,0.11702127659574468,0.8497769362719709,0.8502740942839028,0.8503826247179596
Spf,True,20,easy,0.8416798107255521,0.10488958990536278,0.8404938780184793,0.8412324811640983,0.8428061794692627
Spf,True,20,average,0.8590563774490204,0.09296281487405038,0.857925948333844,0.8590251649872048,0.8596280538350601
Spf,True,20,hard,0.8546329219828488,0.0999790838736666,0.8541563602177843,0.854917030632514,0.8551808098208539
Spf,True,21,easy,0.8298908807482464,0.10093530787217458,0.8280253678024433,0.8290413077796448,0.8308282132476711
Spf,True,21,average,0.8501389440254069,0.10639142516871775,0.8486273155678654,0.848830655920322,0.8510882705100622
Spf,True,21,hard,0.8539748167637662,0.08945686900958466,0.8534520382482504,0.8544766937783402,0.854540863172247
Spf,True,22,easy,0.8446656649135988,0.09391435011269722,0.8438516097196304,0.8443112851254015,0.8467282481884169
Spf,True,22,average,0.8508506616257089,0.10264650283553875,0.8499025347868687,0.8503723250445244,0.8512989571903236
Spf,True,22,hard,0.8436617065360709,0.10152571105669618,0.8432492386910686,0.844371947891044,0.843849302367394
Spf,True,23,easy,0.8376037531577047,0.0929267412486467,0.8362165286795019,0.8378340341914758,0.8376162504516579
Spf,True,23,average,0.8269334775554353,0.08869659275283938,0.8278534316577432,0.8281454314188785,0.8293167649001575
Spf,True,23,hard,0.8455577581546224,0.0892052622094071,0.8448732441280928,0.8467481208632218,0.8449422937488978
Spf,True,24,easy,0.820892949491467,0.08808826064471643,0.8194951250554539,0.8202279687598769,0.8214695892538559
Spf,True,24,average,0.8508154506437768,0.08497854077253218,0.8503509831785488,0.8509095130247633,0.8514738611470155
Spf,True,24,hard,0.8470425935506122,0.08553198827384031,0.8471270283577551,0.8482498151024807,0.8478147197746656
Spf,True,25,easy,0.8316706254948535,0.0826603325415677,0.8316292015733514,0.8320001868292464,0.8332498150619524
Spf,True,25,average,0.8316242143565994,0.0830301025471386,0.8304841991444709,0.8321154630352767,0.8312452505847246
Spf,True,25,hard,0.8349610991557689,0.08326436020526402,0.8338055106458194,0.83510458450623,0.835220971722325
Spf,True,26,easy,0.8354711005542359,0.08440221694378464,0.8350041826867738,0.835553071507102,0.8364448868903827
Spf,True,26,average,0.8376027830487034,0.08238456672991777,0.8375434161193676,0.8385372857021949,0.8386464475598663
Spf,True,26,hard,0.8501902346227014,0.07863031071655041,0.8498717688256994,0.8514605983802901,0.8501895223115495
Spf,True,27,easy,0.8346804941284124,0.0754918407808449,0.8338788470098426,0.8340207746264776,0.8359501809922847
Spf,True,27,average,0.8313014324900945,0.07772020725388601,0.8308747221987498,0.8319529466058297,0.8328063034601288
Spf,True,27,hard,0.8221614227086184,0.07478340173278614,0.8220030845632725,0.822580029839863,0.8242914001553943
Spf,True,28,easy,0.8235035211267606,0.0743838028169014,0.8222691617736076,0.8230046424574646,0.8232502681118964
Spf,True,28,average,0.8235035211267606,0.0743838028169014,0.8222691617736076,0.8230046424574646,0.8232502681118964
Spf,True,28,hard,0.8235035211267606,0.0743838028169014,0.8222691617736076,0.8230046424574646,0.8232502681118964
Spv,False,2,easy,0.8863636363636364,1.0,0.8787878787878788,0.868421052631579,0.9166666666666667
Spv,False,2,average,1.0,1.0,1.0,1.0,1.0
Spv,False,2,hard,0.9069767441860465,1.0,0.9065217391304348,0.9058441558441559,0.9111842105263157
Spv,False,3,easy,0.859375,0.5,0.856989247311828,0.8595238095238095,0.8645833333333334
Spv,False,3,average,0.9193548387096774,0.5967741935483871,0.9174770904094213,0.9226190476190478,0.9233333333333333
Spv,False,3,hard,0.95,0.7666666666666667,0.9477777777777777,0.945,0.9549206349206348
Spv,False,4,easy,0.8837209302325582,0.5,0.8833704715353652,0.885,0.8904780641353531
Spv,False,4,average,0.9302325581395349,0.5232558139534884,0.9329931212198653,0.9341179653679653,0.9324404761904761
Spv,False,4,hard,0.9076923076923077,0.6,0.8953968253968254,0.8800705467372135,0.9283819628647215
Spv,False,5,easy,0.9019607843137255,0.45098039215686275,0.8957555063369018,0.8940565070999854,0.8985633364456893
Spv,False,5,average,0.9333333333333333,0.3904761904761905,0.9350206597575019,0.9349407114624506,0.9380823798627003
Spv,False,5,hard,0.8130841121495327,0.40186915887850466,0.8019854655148773,0.8072727272727273,0.8041930618401206
Spv,False,6,easy,0.8584905660377359,0.4056603773584906,0.8608843957400835,0.8703019303745257,0.8592224768695356
Spv,False,6,average,0.728,0.352,0.7295929913525732,0.7370540935672515,0.7330712588065529
Spv,False,6,hard,0.7377049180327869,0.3360655737704918,0.739316455492926,0.7540325843411143,0.7350366830041081
Spv,False,7,easy,0.8095238095238095,0.2857142857142857,0.8052862325185612,0.8113628981167392,0.815503977334641
Spv,False,7,average,0.8153846153846154,0.36923076923076925,0.8162262156448202,0.8167845640671727,0.8184569849019977
Spv,False,7,hard,0.8378378378378378,0.27702702702702703,0.8405545481011766,0.8482380192906509,0.8389755680373528
Spv,False,8,easy,0.688622754491018,0.23952095808383234,0.7030285104391361,0.7096797774004905,0.7054100444525636
Spv,False,8,average,0.7972972972972973,0.2702702702702703,0.8011773940345368,0.8344740663063643,0.7972024216385118
Spv,False,8,hard,0.7534246575342466,0.2671232876712329,0.7522802326527444,0.7549114304205837,0.7588485789572746
Spv,False,9,easy,0.7539267015706806,0.2356020942408377,0.7448585276173756,0.7494645017864833,0.7465583986000248
Spv,False,9,average,0.7277486910994765,0.16230366492146597,0.7234049028876615,0.7251854637893367,0.7330624519513409
Spv,False,9,hard,0.7925531914893617,0.17553191489361702,0.8015808328361005,0.8120007770007771,0.8120651618983046
Spv,False,10,easy,0.7547169811320755,0.24056603773584906,0.7547652541426315,0.7650365745365746,0.7584934149098236
Spv,False,10,average,0.7857142857142857,0.2523809523809524,0.7744247688086167,0.780862470862471,0.7818207233379646
Spv,False,10,hard,0.8609625668449198,0.16042780748663102,0.8617312350688642,0.8682485871616307,0.8661359648529299
Spv,False,11,easy,0.8017241379310345,0.21982758620689655,0.8043974672153955,0.8079113532223581,0.811055265275942
Spv,False,11,average,0.7721518987341772,0.17721518987341772,0.7710177965004005,0.7872263891782608,0.7746539818866023
Spv,False,11,hard,0.7229437229437229,0.19480519480519481,0.7151888111818425,0.7317246409262901,0.7181622585836268
Spv,False,12,easy,0.7467811158798283,0.18454935622317598,0.7357075873647727,0.7484447813395182,0.7357160816303121
Spv,False,12,average,0.7619047619047619,0.16666666666666666,0.7523321479812609,0.7563976777579721,0.7533218305658237
Spv,False,12,hard,0.7707509881422925,0.16600790513833993,0.7646260172142197,0.7669018144868697,0.7710565496034603
Spv,False,13,easy,0.7712177121771218,0.16236162361623616,0.7690050594503423,0.7760995706008493,0.778325275715624
Spv,False,13,average,0.772,0.16,0.766797950114293,0.7747306871686391,0.7674289259558137
Spv,False,13,hard,0.7101449275362319,0.17753623188405798,0.7066128651777557,0.7141172456852174,0.7130453222755997
Spv,False,14,easy,0.7483221476510067,0.12416107382550336,0.7532343800507694,0.7690576505619628,0.7498865272017783
Spv,False,14,average,0.7279411764705882,0.16544117647058823,0.733469436964259,0.7425751849713441,0.7371260886605379
Spv,False,14,hard,0.7700729927007299,0.16423357664233576,0.7701288973854887,0.7884566413978179,0.7738897575854099
Spv,False,15,easy,0.7210884353741497,0.12244897959183673,0.7135416346795085,0.7130021550954478,0.7214869794071473
Spv,False,15,average,0.7084639498432602,0.11912225705329153,0.7082314084033355,0.7201063861189759,0.7157837280949411
Spv,False,15,hard,0.7398648648648649,0.13175675675675674,0.7386507163929573,0.757600822625701,0.7380541020022396
Spv,False,16,easy,0.7335329341317365,0.11377245508982035,0.7219876621092124,0.7387557000139238,0.7321620133140442
Spv,False,16,average,0.7104477611940299,0.13134328358208955,0.7149795282977658,0.7280325205298284,0.7207229289430377
Spv,False,16,hard,0.6991150442477876,0.1504424778761062,0.6966174755476329,0.7062609348314011,0.69512908567646
Spv,False,17,easy,0.7053571428571429,0.11904761904761904,0.7001760704353326,0.7097087064916818,0.7036464724068145
Spv,False,17,average,0.7374631268436578,0.13864306784660768,0.7303750911070086,0.7434740996221973,0.7347000358994739
Spv,False,17,hard,0.7023809523809523,0.15773809523809523,0.701991876503765,0.7166516272352436,0.7044700383680647
Spv,False,18,easy,0.7062146892655368,0.10451977401129943,0.7012095366238004,0.7085449256378167,0.7033408946630978
Spv,False,18,average,0.6740947075208914,0.11977715877437325,0.6687853194834656,0.6787728308383554,0.6670883263926426
Spv,False,18,hard,0.675,0.12222222222222222,0.6646102786379022,0.6820568973433836,0.663689448261779
Spv,False,19,easy,0.6953125,0.09895833333333333,0.6847494573434088,0.694771201021201,0.6905118198209462
Spv,False,19,average,0.6898263027295285,0.07692307692307693,0.6917560919696226,0.7025927234716299,0.6928471840275374
Spv,False,19,hard,0.6675531914893617,0.11436170212765957,0.6661047867998051,0.6749691278765777,0.6672849425268998
Spv,False,20,easy,0.6761229314420804,0.10638297872340426,0.680332808284035,0.6930526616620327,0.6868504910981691
Spv,False,20,average,0.6882494004796164,0.11990407673860912,0.6823978971233079,0.7033410498310636,0.6805939835865467
Spv,False,20,hard,0.6741854636591479,0.07769423558897243,0.6753321738455312,0.6960385858209236,0.6772977483717931
Spv,False,21,easy,0.6144859813084113,0.08644859813084112,0.6149783134553664,0.6292286825810853,0.6301493431244576
Spv,False,21,average,0.6880952380952381,0.10714285714285714,0.6835552523127582,0.6950447095175356,0.682194924295678
Spv,False,21,hard,0.6396396396396397,0.08783783783783784,0.6363174749078304,0.6658366353084522,0.6297270458243543
Spv,False,22,easy,0.6261261261261262,0.07657657657657657,0.6331211793985897,0.6421412982822511,0.639887336353614
Spv,False,22,average,0.6598639455782312,0.061224489795918366,0.6482652726187933,0.6652957878171956,0.6483829238632194
Spv,False,22,hard,0.6478555304740407,0.06997742663656885,0.6508751594049726,0.6772275998575034,0.6451740873904019
Spv,False,23,easy,0.6147186147186147,0.10822510822510822,0.6144996348311111,0.6267560270084764,0.6181875452623534
Spv,False,23,average,0.6371490280777538,0.10367170626349892,0.6382451983022221,0.6614634615095195,0.6386276991038301
Spv,False,23,hard,0.652267818574514,0.09071274298056156,0.6481407375222229,0.6603819194734747,0.6514807536359594
Spv,False,24,easy,0.6384297520661157,0.08471074380165289,0.6354375114877874,0.6576179175540061,0.6376201662526406
Spv,False,24,average,0.654320987654321,0.09465020576131687,0.6560937831484271,0.6796160774944934,0.6582294366514843
Spv,False,24,hard,0.6549586776859504,0.08677685950413223,0.6591578597550068,0.68059329760336,0.6559731277713684
Spv,False,25,easy,0.5977229601518027,0.07210626185958255,0.5943735420715892,0.6240399061117462,0.6013620077240767
Spv,False,25,average,0.621031746031746,0.06746031746031746,0.6141445362275333,0.6341661573265508,0.6113204206235037
Spv,False,25,hard,0.623015873015873,0.06349206349206349,0.6296500788761352,0.649464344442008,0.6284667862004097
Spv,False,26,easy,0.5616698292220114,0.07020872865275142,0.5679041702431517,0.5922783246965998,0.5731038512389318
Spv,False,26,average,0.6337760910815939,0.08538899430740038,0.6360891673798779,0.6584555263203518,0.6398742393856903
Spv,False,26,hard,0.6102661596958175,0.06844106463878327,0.6129399181317026,0.6294451348330605,0.6210828902981335
Spv,False,27,easy,0.6142595978062158,0.08043875685557587,0.6084282803556459,0.6255224710932837,0.6156380328358129
Spv,False,27,average,0.5685557586837294,0.07678244972577697,0.5718194030942911,0.5944845024769865,0.5732318956120301
Spv,False,27,hard,0.6211293260473588,0.08014571948998178,0.6156104992736893,0.6335958553948571,0.6149237890240674
Spv,False,28,easy,0.6197183098591549,0.07746478873239436,0.6146210079185588,0.6311571380631741,0.6399420583522073
Spv,False,28,average,0.6197183098591549,0.07746478873239436,0.6146210079185588,0.6311571380631741,0.6399420583522073
Spv,False,28,hard,0.6197183098591549,0.07746478873239436,0.6146210079185588,0.6311571380631741,0.6399420583522073
Spv,True,2,easy,0.9545454545454546,1.0,0.9494252873563218,0.9375,0.9666666666666667
Spv,True,2,average,1.0,1.0,1.0,1.0,1.0
Spv,True,2,hard,0.8604651162790697,1.0,0.8603896103896104,0.866304347826087,0.8695175438596491
Spv,True,3,easy,0.828125,0.5,0.8191738816738816,0.8160578747628083,0.8229166666666666
Spv,True,3,average,0.8064516129032258,0.5967741935483871,0.7939961013645225,0.8046825396825397,0.7949019607843137
Spv,True,3,hard,0.9333333333333333,0.7666666666666667,0.9311008059282336,0.9476190476190477,0.9206349206349206
Spv,True,4,easy,0.8255813953488372,0.5,0.8215483644262714,0.8284090909090909,0.8268271689946882
Spv,True,4,average,0.8837209302325582,0.5232558139534884,0.884550879841487,0.8847826086956522,0.8857142857142858
Spv,True,4,hard,0.9076923076923077,0.6,0.890859140859141,0.8791547958214624,0.9078691423519009
Spv,True,5,easy,0.8627450980392157,0.45098039215686275,0.8561811846689895,0.8521666666666666,0.8696028633675692
Spv,True,5,average,0.8666666666666667,0.3904761904761905,0.8649401248953319,0.8680720245937638,0.8672229849987287
Spv,True,5,hard,0.6915887850467289,0.40186915887850466,0.6904297693920335,0.7028103592314119,0.6886676721970838
Spv,True,6,easy,0.7924528301886793,0.4056603773584906,0.7891986479847259,0.8011958629605689,0.7877132671250319
