data_unit,PH2,num_classes,difficulty,accuracy,top2accuracy,macro_f1,macro_precision,macro_recall
Spf,True,2,average,0.9610894941634242,1.0,0.9610304932599433,0.9610304932599433,0.9610304932599433
Spf,True,2,hard,0.9503968253968254,1.0,0.9503810030125819,0.9509720448417767,0.9503968253968254
Spf,True,3,easy,0.9880952380952381,0.6547619047619048,0.9880557685568414,0.9879875802283905,0.988170354731931
Spf,True,3,average,0.9621409921671018,0.6723237597911227,0.9617561897768147,0.9616805776970763,0.9618661349918142
Spf,True,3,hard,0.940337224383917,0.6601815823605707,0.939345743055564,0.9398658364327378,0.9390122297684901
Spf,True,4,easy,0.9378084896347483,0.508390918065153,0.938546535546954,0.9376916499279331,0.940188047828662
Spf,True,4,average,0.9442231075697212,0.48705179282868527,0.9447930316040254,0.945312541647288,0.9446967889955807
Spf,True,4,hard,0.9479371316306483,0.5127701375245579,0.947689886551416,0.9479076539046949,0.9476670245751334
Spf,True,5,easy,0.9255740300870943,0.39667458432304037,0.9249908691040982,0.9251054638867657,0.9261809514930578
Spf,True,5,average,0.9379968203497615,0.38553259141494434,0.9385340200664765,0.9386407784717766,0.9393248171013505
Spf,True,5,hard,0.9227769110764431,0.4157566302652106,0.9228773725866188,0.9230520167125682,0.9236034674784731
Spf,True,6,easy,0.9263925729442971,0.32360742705570295,0.9261704494831148,0.9260561003857216,0.9282850173338906
Spf,True,6,average,0.9171087533156499,0.3176392572944297,0.9164435743608624,0.9166413001700526,0.9167023479193039
Spf,True,6,hard,0.904296875,0.3385416666666667,0.9033838041432493,0.9033117631523981,0.9041600691274669
Spf,True,7,easy,0.9145587408656549,0.29398538504777966,0.9137537168790665,0.9149901952387722,0.9139874333394838
Spf,True,7,average,0.9112122936824132,0.28229937393284005,0.9112828601698494,0.9120831714756159,0.91233442537676
Spf,True,7,hard,0.9027543563799888,0.3007307476110174,0.9029682855155199,0.9036105147493166,0.9036163478660401
Spf,True,8,easy,0.9107495069033531,0.2539447731755424,0.9108669398322401,0.9112387794064513,0.911111422130181
Spf,True,8,average,0.9016798418972332,0.25049407114624506,0.9016125019560437,0.9021609456770162,0.9026934584100224
Spf,True,8,hard,0.9007897334649556,0.2428430404738401,0.9006424984951594,0.9005095348871975,0.9013770488562534
Spf,True,9,easy,0.8806100217864924,0.23355119825708062,0.8807905936800212,0.8804342015496464,0.8823375410734449
Spf,True,9,average,0.9012291483757682,0.228270412642669,0.9009925613809219,0.9007399544649268,0.9022348285770447
Spf,True,9,hard,0.8919156414762741,0.23945518453427064,0.8922171271411625,0.8917617967864465,0.8938385303711563
Spf,True,10,easy,0.8791338582677165,0.2062992125984252,0.8794383748883421,0.8796602617102369,0.8805399795640201
Spf,True,10,average,0.8791338582677165,0.2062992125984252,0.8794383748883421,0.8796602617102369,0.8805399795640201
Spf,True,10,hard,0.8791338582677165,0.2062992125984252,0.8794383748883421,0.8796602617102369,0.8805399795640201
Spv,False,2,easy,1.0,1.0,1.0,1.0,1.0
Spv,False,2,average,0.9069767441860465,1.0,0.9044444444444444,0.9044444444444444,0.9044444444444444
Spv,False,2,hard,0.8809523809523809,1.0,0.8808848553601816,0.8818181818181818,0.8809523809523809
Spv,False,3,easy,0.9365079365079365,0.6031746031746031,0.9371345029239766,0.9355072463768116,0.9414814814814815
Spv,False,3,average,0.890625,0.703125,0.8926648625551916,0.9,0.8920523290986085
Spv,False,3,hard,0.8307692307692308,0.5692307692307692,0.8238325281803544,0.8157136980666393,0.8434065934065934
Spv,False,4,easy,0.7647058823529411,0.5294117647058824,0.753976108008765,0.7531565656565656,0.7556382236689142
Spv,False,4,average,0.7857142857142857,0.5119047619047619,0.7796450854873997,0.7905701754385964,0.7920454545454546
Spv,False,4,hard,0.7764705882352941,0.47058823529411764,0.7748090745732256,0.7902837902837903,0.770091093117409
Spv,False,5,easy,0.839622641509434,0.42452830188679247,0.8404700457258002,0.851002331002331,0.8415932783209671
Spv,False,5,average,0.8666666666666667,0.4095238095238095,0.8638901601830664,0.8653337890179994,0.8656015037593985
Spv,False,5,hard,0.8317757009345794,0.3925233644859813,0.8264173445393279,0.8346560846560847,0.8325561814234584
Spv,False,6,easy,0.7777777777777778,0.29365079365079366,0.7722678054073403,0.7753367003367004,0.7713170167403577
Spv,False,6,average,0.8095238095238095,0.3333333333333333,0.8014596838349025,0.8034717344395631,0.8058080808080806
Spv,False,6,hard,0.7890625,0.2890625,0.7893935421489601,0.7942919389978215,0.7890545808966861
Spv,False,7,easy,0.7718120805369127,0.2348993288590604,0.7691442620014047,0.7689239332096475,0.7781233460581286
Spv,False,7,average,0.7346938775510204,0.22448979591836735,0.7208586294839664,0.7208750633120381,0.7274290524290524
Spv,False,7,hard,0.7651006711409396,0.26174496644295303,0.7621223758320532,0.7654431778370657,0.7673491332016679
Spv,False,8,easy,0.7692307692307693,0.2958579881656805,0.7559806588725868,0.763060952205689,0.7576925435245869
Spv,False,8,average,0.7396449704142012,0.28994082840236685,0.7259160437430786,0.7420930559156511,0.7373583877995642
Spv,False,8,hard,0.7396449704142012,0.3136094674556213,0.7322116122104617,0.7454948268106163,0.7496354952237305
Spv,False,9,easy,0.7291666666666666,0.1875,0.7301360597201475,0.7350411599637605,0.7357275002044463
Spv,False,9,average,0.7421052631578947,0.20526315789473684,0.7443402945183935,0.7567996095964568,0.7481464581997778
Spv,False,9,hard,0.7210526315789474,0.20526315789473684,0.7233114379741167,0.7274971398350498,0.7318610800419896
Spv,False,10,easy,0.7264150943396226,0.22169811320754718,0.7257725848455572,0.7281257478331782,0.7293869335173683
Spv,False,10,average,0.7264150943396226,0.22169811320754718,0.7257725848455572,0.7281257478331782,0.7293869335173683
Spv,False,10,hard,0.7264150943396226,0.22169811320754718,0.7257725848455572,0.7281257478331782,0.7293869335173683
Spv,True,2,easy,1.0,1.0,1.0,1.0,1.0
Spv,True,2,average,0.8604651162790697,1.0,0.8540723981900452,0.8634259259259259,0.8488888888888889
Spv,True,2,hard,0.7380952380952381,1.0,0.7306122448979592,0.7678571428571428,0.7380952380952381
Spv,True,3,easy,0.8253968253968254,0.6031746031746031,0.8234126984126985,0.8390700483091788,0.8262962962962962
Spv,True,3,average,0.828125,0.703125,0.8228899161102552,0.8267973856209151,0.8213475499092558
Spv,True,3,hard,0.7538461538461538,0.5692307692307692,0.7373393509563723,0.7457180500658761,0.7564102564102564
Spv,True,4,easy,0.7529411764705882,0.5294117647058824,0.7355891292687289,0.7514527781655731,0.7352359916298534
Spv,True,4,average,0.7142857142857143,0.5119047619047619,0.7017889425273656,0.7019230769230769,0.7124431818181818
Spv,True,4,hard,0.8235294117647058,0.47058823529411764,0.8229403760514596,0.8264492753623188,0.8271761133603239
Spv,True,5,easy,0.7075471698113207,0.42452830188679247,0.7136096609186311,0.718678946326005,0.7187891500820562
Spv,True,5,average,0.8,0.4095238095238095,0.799780268072951,0.8048148148148148,0.7963032581453634
Spv,True,5,hard,0.719626168224299,0.3925233644859813,0.7153615821004063,0.723054457619675,0.7221756732969548
Spv,True,6,easy,0.7142857142857143,0.29365079365079366,0.6995865001054415,0.7041325536062377,0.7064017641820847
Spv,True,6,average,0.6904761904761905,0.3333333333333333,0.6880645983089592,0.7147214441332088,0.6918109668109668
Spv,True,6,hard,0.7109375,0.2890625,0.704617298965125,0.7147349245050395,0.7086626287942077
Spv,True,7,easy,0.7046979865771812,0.2348993288590604,0.6884888431334595,0.7001753065953109,0.6869781788260049
Spv,True,7,average,0.6802721088435374,0.22448979591836735,0.6640546756048276,0.666016834084061,0.6685872328729471
Spv,True,7,hard,0.6912751677852349,0.26174496644295303,0.6962088114086151,0.7054998607630186,0.7034913320166776
Spv,True,8,easy,0.650887573964497,0.2958579881656805,0.6461643321557116,0.6514974684132293,0.6452054601745004
Spv,True,8,average,0.6331360946745562,0.28994082840236685,0.623419869366838,0.629118102686214,0.6297239729225024
Spv,True,8,hard,0.6923076923076923,0.3136094674556213,0.6909764776678881,0.6955224867724867,0.6930628875481817
Spv,True,9,easy,0.6197916666666666,0.1875,0.6222642232894857,0.639162689162689,0.6214517964206587
Spv,True,9,average,0.5368421052631579,0.20526315789473684,0.5309203142536476,0.5422336513335905,0.5338079685860904
Spv,True,9,hard,0.631578947368421,0.20526315789473684,0.6273905021984899,0.6360344444104444,0.6250022078907637
Spv,True,10,easy,0.6273584905660378,0.22169811320754718,0.6280309348163802,0.6342778091473744,0.6395965608465608
Spv,True,10,average,0.6273584905660378,0.22169811320754718,0.6280309348163802,0.6342778091473744,0.6395965608465608
Spv,True,10,hard,0.6273584905660378,0.22169811320754718,0.6280309348163802,0.6342778091473744,0.6395965608465608
