data_unit,PH2,num_classes,difficulty,accuracy,top2accuracy,macro_f1,macro_precision,macro_recall
Spf,False,17,average,0.9548942106486864,0.11811206696117182,0.95465066994973,0.9547797586849862,0.9548023517537019
Spf,False,17,hard,0.9394792399718508,0.11376964578935023,0.939872571836321,0.9403818680470328,0.9395647154379002
Spf,False,18,easy,0.9639199255121043,0.12174115456238362,0.9643907759288609,0.9640808794263913,0.9648986138918562
Spf,False,18,average,0.9441730635031402,0.11142126075831589,0.944335839207888,0.9445221781831425,0.9445051213778657
Spf,False,18,hard,0.9520997375328084,0.11461067366579178,0.9524386530004801,0.9527787403026697,0.9522604260341839
Spf,False,19,easy,0.9549252418645559,0.11323658751099384,0.9547392460799303,0.9549442906691917,0.9549479747037023
Spf,False,19,average,0.9592091571279917,0.10197710718002082,0.959421758763774,0.959543337342304,0.9596236911806733
Spf,False,19,hard,0.9414463622460126,0.12256936858204064,0.9416314453198383,0.9421942087680839,0.9420409283966664
Spf,False,20,easy,0.958792924037461,0.10988553590010405,0.959045620808242,0.9588228514525867,0.9596259936299962
Spf,False,20,average,0.9548683660676974,0.1080234015879649,0.9544937449775127,0.9548303346017872,0.9545074898489014
Spf,False,20,hard,0.9488916256157636,0.1102216748768473,0.9484189826842045,0.9485628326428243,0.9487204436123654
Spf,False,21,easy,0.949546708711076,0.0977532518722901,0.9500783832588754,0.9505701075939849,0.9503864888453364
Spf,False,21,average,0.9503771337832473,0.10083366415244145,0.9499765316496974,0.9502461108052757,0.9500973113175807
Spf,False,21,hard,0.9526662672258838,0.10045935690033952,0.9522387182104953,0.9527404630654999,0.9520325331032687
Spf,False,22,easy,0.9357277882797732,0.09584120982986767,0.9352111222415624,0.9361054831476393,0.9352447913270895
Spf,False,22,average,0.9553303303303303,0.09009009009009009,0.9549401901997989,0.9551558137086696,0.9550376440103912
Spf,False,22,hard,0.9431777698610616,0.08799429996437477,0.9431585633305842,0.9433979661870474,0.9433700625292641
Spf,False,23,easy,0.9481921208850512,0.09048389998201116,0.9485066984899454,0.9486354342249008,0.9490655747811432
Spf,False,23,average,0.9404804589458587,0.09107206884187881,0.9403863146897682,0.9410980917350628,0.9404687267515428
Spf,False,23,hard,0.9464798850574713,0.08333333333333333,0.947091020507083,0.9473774833546474,0.9472636457988867
Spf,False,24,easy,0.9410501981505944,0.08718626155878467,0.9407786897663696,0.9415510362377516,0.9407047717561589
Spf,False,24,average,0.9398935256740512,0.08432079684011679,0.9394220076934886,0.9398940329947107,0.9395669043032185
Spf,False,24,hard,0.9336313617606602,0.0875171939477304,0.9334850806821006,0.9338950056870894,0.9337721425126742
Spf,False,25,easy,0.9376981610653139,0.0818008877615726,0.9377263819425774,0.9381556454337056,0.9380209423964811
Spf,False,25,average,0.9415687519847571,0.08002540489044141,0.9418606817239629,0.9426654305612446,0.941730651721958
Spf,False,25,hard,0.9413504189255791,0.08690652209627074,0.9410938343703089,0.9413376466355649,0.9414505559825477
Spf,False,26,easy,0.9408679065331426,0.08361150850421237,0.9409541478388357,0.9412621788208233,0.941294315557811
Spf,False,26,average,0.9351005484460695,0.07769652650822668,0.9351796908985267,0.9357879384882122,0.9355403007157655
Spf,False,26,hard,0.9397151898734177,0.08417721518987342,0.9393384256687657,0.9402250230296838,0.939521921635508
Spf,False,27,easy,0.938719512195122,0.07713414634146341,0.9382653108014888,0.9384860420893867,0.9386794493481431
Spf,False,27,average,0.9368131868131868,0.07799145299145299,0.9368533554113825,0.9370359630827321,0.9372385910022133
Spf,False,27,hard,0.9366895499618612,0.07337909992372235,0.9365259798638004,0.9368772760659538,0.9370280760442733
Spf,False,28,easy,0.9311913145539906,0.0743838028169014,0.9312108955077817,0.9315981399753357,0.9312027467235465
Spf,False,28,average,0.9311913145539906,0.0743838028169014,0.9312108955077817,0.9315981399753357,0.9312027467235465
Spf,False,28,hard,0.9311913145539906,0.0743838028169014,0.9312108955077817,0.9315981399753357,0.9312027467235465
Spf,False,29,easy,0.9334745762711865,0.0672316384180791,0.933309763903531,0.9345369124994942,0.9332352855864959
Spf,False,29,average,0.9334745762711865,0.0672316384180791,0.933309763903531,0.9345369124994942,0.9332352855864959
Spf,False,29,hard,0.9334745762711865,0.0672316384180791,0.933309763903531,0.9345369124994942,0.9332352855864959
Spf,True,2,easy,0.9811715481171548,1.0,0.9811529884911439,0.9809211102355311,0.9818070175438596
Spf,True,2,average,0.9921875,1.0,0.9921873807888915,0.9922178988326849,0.9922779922779923
Spf,True,2,hard,0.9786821705426356,1.0,0.9785836373858152,0.978996420101808,0.9782379200096519
Spf,True,3,easy,0.9948119325551232,0.6627756160830091,0.9948090660618325,0.9948016027668123,0.9948215183509301
Spf,True,3,average,0.9920634920634921,0.6931216931216931,0.9919728193211066,0.9919175038024598,0.9920337429506692
Spf,True,3,hard,0.9649805447470817,0.688715953307393,0.9642488215185218,0.9646004692451418,0.9639851641414142
Spf,True,4,easy,0.9542421353670162,0.5166825548141086,0.953550883340615,0.9537347886255079,0.9534363177741596
Spf,True,4,average,0.9658536585365853,0.49658536585365853,0.966194665527823,0.9666006549680711,0.9663323213051664
Spf,True,4,hard,0.9727822580645161,0.4848790322580645,0.9731327913310428,0.9733856952881796,0.9729317180027721
Spf,True,5,easy,0.9739625711960944,0.39951179820992677,0.9738015855719144,0.9738603830298309,0.9737918372311061
Spf,True,5,average,0.9809523809523809,0.40634920634920635,0.9807041302784842,0.9808419226845319,0.9807041927642348
Spf,True,5,hard,0.9447287615148413,0.2671443193449335,0.9396911705681865,0.9407040810620826,0.9389643607623903
Spf,True,6,easy,0.9440700808625337,0.3463611859838275,0.9430080405419733,0.9440178263402376,0.9427932417842828
Spf,True,6,average,0.9530026109660574,0.33616187989556134,0.9532927638774736,0.9532851082948203,0.9534864530893931
Spf,True,6,hard,0.9197860962566845,0.3181818181818182,0.9173373235877226,0.9181836420025625,0.9174496934534443
Spf,True,7,easy,0.947538860103627,0.3290155440414508,0.9467485910071631,0.9474717834869105,0.9482960092409192
Spf,True,7,average,0.9503424657534246,0.3139269406392694,0.9498740872009453,0.9498205138909882,0.950230203057015
Spf,True,7,hard,0.9435897435897436,0.2945868945868946,0.9431701040940864,0.9431210704875251,0.9434118751758153
Spf,True,8,easy,0.9258893280632411,0.24851778656126483,0.9271083577676645,0.9264576807916894,0.9286450360835125
Spf,True,8,average,0.91051567239636,0.26188068756319516,0.909211086900645,0.9099434579524375,0.9089275910936991
Spf,True,8,hard,0.9337585868498528,0.24386653581943082,0.9343264842805166,0.9346280042015267,0.9353862426163067
Spf,True,9,easy,0.9322552447552448,0.2215909090909091,0.9316295158748833,0.9319774155854699,0.9322150672865226
Spf,True,9,average,0.9071428571428571,0.21428571428571427,0.9081721945089993,0.9086414105262303,0.9082178857640592
Spf,True,9,hard,0.9131393298059964,0.22354497354497355,0.9122490848067017,0.9135108402327867,0.9121770951175586
Spf,True,10,easy,0.886983632112237,0.19173811379579112,0.8871005168716206,0.8878972863675958,0.8876856332660154
Spf,True,10,average,0.8992890995260664,0.1891785150078989,0.8996204093433209,0.9001682815030463,0.9005572193031097
Spf,True,10,hard,0.9065825778478518,0.21639731966890027,0.9079864692515865,0.908801610135632,0.9084725361596349
Spf,True,11,easy,0.9407582938388626,0.18878357030015797,0.9405938939789052,0.9407402962835819,0.9409946674009863
Spf,True,11,average,0.90572878897752,0.18745467730239304,0.9048814693098953,0.9055266663515258,0.90495138087269
Spf,True,11,hard,0.9192028985507247,0.17753623188405798,0.9195225890443244,0.9201556631426054,0.9195203753035621
Spf,True,12,easy,0.8767926988265972,0.1623207301173403,0.8767699282521302,0.8776360708266789,0.8772398529505626
Spf,True,12,average,0.9156311314584696,0.17266187050359713,0.9153971654067644,0.9159067786719602,0.9166002498896318
Spf,True,12,hard,0.9049491969845952,0.17010816125860373,0.9042990756886962,0.9042639300657619,0.9053974578391673
Spf,True,13,easy,0.9125266686985675,0.157269125266687,0.9123057880389986,0.9119889819309448,0.9135419781542546
Spf,True,13,average,0.8772574227119682,0.15977961432506887,0.8770936828088031,0.877930038693132,0.8769083548622584
Spf,True,13,hard,0.8777609682299546,0.1600605143721634,0.8759357728938941,0.8776145213352333,0.8759603888516085
Spf,True,14,easy,0.9028203556100551,0.15695892090741875,0.9020508711712127,0.902892674969248,0.9033973808461399
Spf,True,14,average,0.9014443500424809,0.12234494477485132,0.9036033262057847,0.9046845172569407,0.9035405657419272
Spf,True,14,hard,0.8932213557288542,0.15446910617876425,0.8935443052593642,0.8932938544351874,0.894160512604335
Spf,True,15,easy,0.9070631970260223,0.14383757506434086,0.9057018162032049,0.9057875345893677,0.9060773676787621
Spf,True,15,average,0.8819503849443969,0.13829483889364128,0.881298455748081,0.8824835316911791,0.8814447204918904
Spf,True,15,hard,0.8697589098532494,0.14177148846960166,0.8695838081462929,0.870522408172904,0.870055645226157
Spf,True,16,easy,0.903611258629846,0.1332979288369623,0.9031438404973139,0.9037313592847395,0.9036705369619344
Spf,True,16,average,0.8771583621114948,0.13172175629008387,0.8761107233482596,0.8779286220254627,0.8758230790453159
Spf,True,16,hard,0.8919418758256275,0.14346103038309116,0.8915363201664316,0.8928968382628942,0.8916967050913539
Spf,True,17,easy,0.8883415435139573,0.12221440300258034,0.8874122440453098,0.8885491807160043,0.8880731270834035
Spf,True,17,average,0.8911880957916763,0.11811206696117182,0.8905141544849694,0.8907601782396339,0.8912242743844818
Spf,True,17,hard,0.8646493079990617,0.11376964578935023,0.8644486019014024,0.865959604390378,0.8638900092947647
Spf,True,18,easy,0.895949720670391,0.12174115456238362,0.8971087872766815,0.8972084114995896,0.8986580652768392
Spf,True,18,average,0.869737148173994,0.11142126075831589,0.8698606022800708,0.8707588827426138,0.8703100432570936
Spf,True,18,hard,0.8705161854768154,0.11461067366579178,0.8707589399080216,0.8729305427451562,0.8703495223015981
Spf,True,19,easy,0.8828056288478452,0.11323658751099384,0.8824942303334766,0.8835021547734266,0.882734762303664
Spf,True,19,average,0.8840790842872008,0.10197710718002082,0.8841548497007216,0.8844739114298825,0.885292387393297
Spf,True,19,hard,0.8549268079528075,0.12256936858204064,0.8534543221357966,0.8547824663453781,0.8560449109377866
Spf,True,20,easy,0.8878251821019771,0.10988553590010405,0.8884215646178842,0.8887547912102294,0.889131917484473
Spf,True,20,average,0.8796489761805265,0.1080234015879649,0.8790515981543711,0.8797117374355932,0.8791003212159589
Spf,True,20,hard,0.8614532019704434,0.1102216748768473,0.8603253596986377,0.8607273955757944,0.861388074201605
Spf,True,21,easy,0.8579030350808041,0.0977532518722901,0.8581705962890245,0.8589512655130396,0.8600898772904019
Spf,True,21,average,0.869988090512108,0.10083366415244145,0.8689766005650371,0.8692998038047666,0.8704146118883788
Spf,True,21,hard,0.8787697223886559,0.10045935690033952,0.8764844095662481,0.8774344083391483,0.8766460046514993
Spf,True,22,easy,0.8485822306238185,0.09584120982986767,0.8477895457379153,0.8480719880287957,0.8486196392237838
Spf,True,22,average,0.8759384384384384,0.09009009009009009,0.8750241778216282,0.8753156511412735,0.8754660564594546
Spf,True,22,hard,0.8610616316351977,0.08799429996437477,0.8616119671579532,0.8627054399913973,0.8618722709576375
Spf,True,23,easy,0.8677819751753912,0.09048389998201116,0.8668591061303826,0.8673569422464162,0.8683969632933377
Spf,True,23,average,0.8508425959125134,0.09107206884187881,0.851440865160516,0.8527592818621489,0.8520514439644589
Spf,True,23,hard,0.8647629310344828,0.08333333333333333,0.8653108545659364,0.8661132073356167,0.8662029286747145
Spf,True,24,easy,0.857331571994716,0.08718626155878467,0.857238881491195,0.8590037234829427,0.8573861440050415
Spf,True,24,average,0.864674566374721,0.08432079684011679,0.8638360434917386,0.8645267326716533,0.8649656629587475
Spf,True,24,hard,0.84439477303989,0.0875171939477304,0.8437583681810544,0.8442848636347506,0.8448091766933203
Spf,True,25,easy,0.8471781864299303,0.0818008877615726,0.8473694689324489,0.8487995922262616,0.8476368474184653
Spf,True,25,average,0.8467767545252461,0.08002540489044141,0.8471131290678369,0.8488820003069396,0.8474311875495437
Spf,True,25,hard,0.8500082142270412,0.08690652209627074,0.8492515189801826,0.8506088126147183,0.8499518046328612
Spf,True,26,easy,0.8486727070418058,0.08361150850421237,0.8478184785096633,0.8486044467762605,0.8493826405301312
Spf,True,26,average,0.8516148689823279,0.07769652650822668,0.8517468275499828,0.8527245091973109,0.8523369041011867
Spf,True,26,hard,0.8490506329113924,0.08417721518987342,0.8481454202499213,0.8488422257836706,0.8492179989643956
Spf,True,27,easy,0.8554878048780488,0.07713414634146341,0.8542745834707083,0.8548407647382444,0.8553982735775587
Spf,True,27,average,0.8492063492063492,0.07799145299145299,0.8488489479046903,0.849034374988281,0.8498868122859614
Spf,True,27,hard,0.8433257055682685,0.07337909992372235,0.8426029731942145,0.843656037577267,0.8439005474284836
Spf,True,28,easy,0.844043427230047,0.0743838028169014,0.8434249237318696,0.8448079743249317,0.8438055008221945
Spf,True,28,average,0.844043427230047,0.0743838028169014,0.8434249237318696,0.8448079743249317,0.8438055008221945
Spf,True,28,hard,0.844043427230047,0.0743838028169014,0.8434249237318696,0.8448079743249317,0.8438055008221945
Spf,True,29,easy,0.840819209039548,0.0672316384180791,0.8398791545913643,0.8405904852109105,0.8406009773606017
Spf,True,29,average,0.840819209039548,0.0672316384180791,0.8398791545913643,0.8405904852109105,0.8406009773606017
Spf,True,29,hard,0.840819209039548,0.0672316384180791,0.8398791545913643,0.8405904852109105,0.8406009773606017
Spv,False,2,easy,0.975,1.0,0.9746031746031746,0.9782608695652174,0.9722222222222222
Spv,False,2,average,0.9069767441860465,1.0,0.8976190476190476,0.8823529411764706,0.9333333333333333
Spv,False,2,hard,0.6976744186046512,1.0,0.6950354609929078,0.7011111111111111,0.6958874458874459
Spv,False,3,easy,0.8923076923076924,0.8153846153846154,0.8816461172398875,0.8827404479578392,0.8981481481481483
Spv,False,3,average,0.9523809523809523,0.6190476190476191,0.9513510959939531,0.958840579710145,0.9468954248366014
Spv,False,3,hard,0.7384615384615385,0.6923076923076923,0.7461497010151579,0.7589343729694606,0.7979166666666666
Spv,False,4,easy,0.8636363636363636,0.5227272727272727,0.8537523720181288,0.8555555555555556,0.8528688871938299
Spv,False,4,average,0.813953488372093,0.5348837209302325,0.7983623917653531,0.8087014411027569,0.794470411852897
Spv,False,4,hard,0.8433734939759037,0.4457831325301205,0.8486471841924648,0.8454106280193238,0.865224358974359
Spv,False,5,easy,0.8932038834951457,0.3883495145631068,0.8932559397011914,0.8998991596638655,0.8920791245791246
Spv,False,5,average,0.9619047619047619,0.4380952380952381,0.9630945811720562,0.9633268692092223,0.9633268692092221
Spv,False,5,hard,0.8170731707317073,0.3048780487804878,0.8113193448110952,0.8400000000000001,0.8142261904761905
Spv,False,6,easy,0.8387096774193549,0.3790322580645161,0.8304515997889612,0.8302117509278636,0.8353334936668269
Spv,False,6,average,0.859375,0.3125,0.8549142841696034,0.85748186998187,0.8564999455159638
Spv,False,6,hard,0.752,0.32,0.7449104575461468,0.7658730158730159,0.7492039149933887
Spv,False,7,easy,0.7984496124031008,0.3333333333333333,0.7957048906779876,0.8017556517556518,0.7981559132874922
Spv,False,7,average,0.7328767123287672,0.22602739726027396,0.7323680379922809,0.742046292201091,0.7431251288394145
Spv,False,7,hard,0.7959183673469388,0.2857142857142857,0.7897426929289658,0.8034036357017724,0.7980417463428059
Spv,False,8,easy,0.7988165680473372,0.2781065088757396,0.8029202854660171,0.8126712254774868,0.8066495041952708
Spv,False,8,average,0.8484848484848485,0.296969696969697,0.8394033430133491,0.8536694786694786,0.8356237060041407
Spv,False,8,hard,0.8411764705882353,0.2823529411764706,0.8437092168464728,0.8472968145559402,0.8656804653679653
Spv,False,9,easy,0.7905759162303665,0.16230366492146597,0.7961326684405957,0.7928583515697852,0.8078983024144315
Spv,False,9,average,0.7112299465240641,0.1711229946524064,0.7200136221407126,0.7317813994284583,0.7199392762770517
Spv,False,9,hard,0.746031746031746,0.19576719576719576,0.746594535894062,0.7608674306351009,0.7557685936404472
Spv,False,10,easy,0.780373831775701,0.19158878504672897,0.7606660145326762,0.7790647062514069,0.7636073605765076
Spv,False,10,average,0.7251184834123223,0.2132701421800948,0.7220730497521671,0.7346449394595174,0.7262641024789362
Spv,False,10,hard,0.7169811320754716,0.21226415094339623,0.7314192134259544,0.7478033397852633,0.7296097839358711
Spv,False,11,easy,0.7867298578199052,0.23222748815165878,0.7855734812300161,0.7880906772965596,0.7943881587914177
Spv,False,11,average,0.7260869565217392,0.1956521739130435,0.7050675699957594,0.7083611917228216,0.7106466154406657
Spv,False,11,hard,0.7608695652173914,0.16956521739130434,0.756346312095333,0.7655884327777798,0.7548932951106864
Spv,False,12,easy,0.65625,0.18359375,0.6697462284297878,0.691779971509381,0.6589401761290082
Spv,False,12,average,0.7294117647058823,0.17254901960784313,0.7229187375227828,0.7357536882577583,0.7331769515374588
Spv,False,12,hard,0.7333333333333333,0.15294117647058825,0.7358853431221853,0.7392696249344937,0.7396544166034421
Spv,False,13,easy,0.7627737226277372,0.1897810218978102,0.7594519636019262,0.7730501162863423,0.7701406926406927
Spv,False,13,average,0.73992673992674,0.14285714285714285,0.7248022547377535,0.7406512454276932,0.7303245163475343
Spv,False,13,hard,0.7282608695652174,0.15579710144927536,0.733367057507653,0.7444678775825165,0.7455736087870292
Spv,False,14,easy,0.7720588235294118,0.18382352941176472,0.7690074600204869,0.7803728968717525,0.7793955972361546
Spv,False,14,average,0.7288135593220338,0.1152542372881356,0.7367560800050266,0.7482159365375719,0.740563243210975
Spv,False,14,hard,0.7014388489208633,0.1510791366906475,0.7093252703362697,0.7258400132121359,0.708100990398455
Spv,False,15,easy,0.726027397260274,0.11301369863013698,0.7202887195638168,0.7296659048234677,0.7258169923519635
Spv,False,15,average,0.6655290102389079,0.11262798634812286,0.6528306238495102,0.6592368829347242,0.6608989242070672
Spv,False,15,hard,0.6823899371069182,0.12578616352201258,0.6781893794020561,0.6897913251536438,0.6914689323022657
Spv,False,16,easy,0.7038216560509554,0.12738853503184713,0.7029261546198011,0.712514311140169,0.7147489881929242
Spv,False,16,average,0.6775147928994083,0.16863905325443787,0.6865428272557146,0.7085237760151367,0.6833194290506883
Spv,False,16,hard,0.7088607594936709,0.12025316455696203,0.7020471121099212,0.7108061833919955,0.70266795408268
Spv,False,17,easy,0.6825842696629213,0.1151685393258427,0.6701853466190124,0.6907019814210046,0.6684644586579571
Spv,False,17,average,0.7186629526462396,0.12534818941504178,0.7173816511038155,0.7344962157754032,0.7191492617869178
Spv,False,17,hard,0.6432584269662921,0.10393258426966293,0.6480187353235681,0.6654136337191013,0.6465567317997776
Spv,False,18,easy,0.6983240223463687,0.10335195530726257,0.6942866464358566,0.7071859601476247,0.6963953913532274
Spv,False,18,average,0.6768802228412256,0.13649025069637882,0.6781117799856865,0.6957318659877392,0.677500028724958
Spv,False,18,hard,0.6876640419947506,0.09973753280839895,0.6926241999594891,0.7039970600961765,0.693115729229383
Spv,False,19,easy,0.7044854881266491,0.10554089709762533,0.6990055305563864,0.715496094556197,0.7067570314729532
Spv,False,19,average,0.71571072319202,0.08977556109725686,0.7134237863352318,0.7181555659804486,0.719299048982296
Spv,False,19,hard,0.6701570680628273,0.11780104712041885,0.6752128368242942,0.6913725145646663,0.6770752258896344
Spv,False,20,easy,0.743142144638404,0.08229426433915212,0.7350796498264591,0.7400585427161931,0.7418145706834063
Spv,False,20,average,0.6616541353383458,0.12030075187969924,0.6545465382923075,0.6653609408683053,0.6566873214928135
Spv,False,20,hard,0.6527093596059114,0.07389162561576355,0.64363677365696,0.6518416655239497,0.6472837503908948
Spv,False,21,easy,0.624113475177305,0.0851063829787234,0.6331565954004926,0.6509938425551429,0.6392458769278977
Spv,False,21,average,0.6857142857142857,0.09285714285714286,0.6877748038289259,0.6973191575824382,0.6896739526084659
Spv,False,21,hard,0.6770334928229665,0.08133971291866028,0.6844940358282905,0.7016487986252591,0.6852142524396528
Spv,False,22,easy,0.6417233560090703,0.06349206349206349,0.6410219968771639,0.6592911076907724,0.6465265136099594
Spv,False,22,average,0.6238738738738738,0.08783783783783784,0.6196826780036588,0.6267127353570844,0.6259162935876381
Spv,False,22,hard,0.6517094017094017,0.09188034188034189,0.6545979244490616,0.6690287377969195,0.657443438716369
Spv,False,23,easy,0.6637931034482759,0.10560344827586207,0.6612449582102545,0.6762102919350722,0.6690665784105084
Spv,False,23,average,0.6580645161290323,0.09032258064516129,0.6533441994843059,0.6702037338800207,0.6504302352847166
Spv,False,23,hard,0.6702586206896551,0.07758620689655173,0.6726679349545767,0.6856049274669103,0.6762296015959177
Spv,False,24,easy,0.6574257425742575,0.08118811881188119,0.657555655849352,0.6798393082557618,0.6604187609197149
Spv,False,24,average,0.654320987654321,0.09876543209876543,0.6536439240181697,0.6746840298733414,0.6594264065934723
Spv,False,24,hard,0.6474226804123712,0.0865979381443299,0.643415918262678,0.6730165770347609,0.6422326252320486
Spv,False,25,easy,0.6045627376425855,0.07604562737642585,0.6052565046255961,0.6253700952167858,0.6144103028930614
Spv,False,25,average,0.5847619047619048,0.0761904761904762,0.5890798637307736,0.6018464159645882,0.5967084802950939
Spv,False,25,hard,0.6318897637795275,0.09645669291338582,0.6271173911148131,0.6518853423265188,0.6280585810226504
Spv,False,26,easy,0.6038095238095238,0.06476190476190476,0.6084193493244849,0.6260633271956801,0.6108255336314506
Spv,False,26,average,0.6361974405850092,0.06581352833638025,0.6418914087553254,0.6674827277842363,0.6412166616948619
Spv,False,26,hard,0.6242884250474383,0.07590132827324478,0.6294577803871033,0.646386043525844,0.629527882466925
Spv,False,27,easy,0.6014625228519196,0.08043875685557587,0.6029064766430972,0.6178986175898373,0.6077756859309079
Spv,False,27,average,0.6263736263736264,0.09523809523809523,0.6154948019505326,0.6336096813079352,0.622884508918848
Spv,False,27,hard,0.6124314442413162,0.08592321755027423,0.6131192098849075,0.6237732196048331,0.6204133383871037
Spv,False,28,easy,0.6197183098591549,0.07746478873239436,0.6146210079185588,0.6311571380631741,0.6399420583522073
Spv,False,28,average,0.6197183098591549,0.07746478873239436,0.6146210079185588,0.6311571380631741,0.6399420583522073
Spv,False,28,hard,0.6197183098591549,0.07746478873239436,0.6146210079185588,0.6311571380631741,0.6399420583522073
Spv,False,29,easy,0.6067796610169491,0.0711864406779661,0.6028230688689629,0.6171896892012437,0.6031658786000483
Spv,False,29,average,0.6067796610169491,0.0711864406779661,0.6028230688689629,0.6171896892012437,0.6031658786000483
Spv,False,29,hard,0.6067796610169491,0.0711864406779661,0.6028230688689629,0.6171896892012437,0.6031658786000483
Spv,True,2,easy,0.925,1.0,0.9238095238095239,0.9271099744245523,0.9217171717171717
