0,1,2,3,4,5,6,7,8,9,class_numeric
-0.48964660145447764,-0.24529131846418997,-0.4549550490667901,-0.595094165150595,0.0037530761383341537,-0.13040823382723424,0.21659518594956823,-0.13830508795824456,0.17945226825643598,0.07601527692736959,0
-0.46895526587253644,-0.3163676648104181,-0.3347435143128706,-0.6229325389012093,-0.20419063978998409,-0.10033520568339195,0.18739272305410978,-0.13131963323823675,0.2140865963561502,0.06781783705990256,0
-0.5218297443695061,-0.31518394762725876,-0.2957898991342454,-0.6357109428069522,-0.03575865970111033,-0.12169739081938881,0.18127469136056043,-0.1514562468206333,0.20058858989299974,0.08945078735764919,0
-0.5332733390449802,-0.31502865163909727,-0.22781672614463713,-0.6554695406084897,-0.04489171064589476,-0.12009741217522331,0.165739410554032,-0.15772795688304486,0.21188152481814426,0.10065144062917825,0
-0.5628533416965614,-0.39361497260860356,-0.16399872450880626,-0.5891228004511035,-0.0626158969734943,-0.09583929197035325,0.14020424410902582,-0.1568928355166351,0.23766348041932495,0.10976031067464279,0
-0.6193297018596738,-0.4040386288091298,-0.18223769161862607,-0.5068436273982243,0.10295832254509925,-0.14051106922954334,0.10558825673217853,-0.14956187055762313,0.22860512930046514,0.09181847008924297,0
-0.5920998914884039,-0.4184340771892929,-0.21066905235858108,-0.5088217367722077,-0.06480470696324833,-0.12474143407822101,0.1209067639288519,-0.1486013579649054,0.245644001276076,0.08098907866155869,0
-0.6154069256841164,-0.36091924115528873,-0.23888609162795088,-0.5159623027001091,0.01190737876545137,-0.1450593797283812,0.13850754629864118,-0.1746236742561964,0.2303848757528066,0.09168868331892048,0
-0.5673635363490656,-0.40204970348254643,-0.19811023284223764,-0.5382029474545045,0.028769849329055564,-0.1323645156233262,0.1397435939767951,-0.1809522060600439,0.2579115140794891,0.12368996074905611,0
-0.5614172003981012,-0.2946847200133578,-0.346781909023235,-0.5518123596700594,0.020185772303059964,-0.17712828611722453,0.168584668720162,-0.16539876098998194,0.2266296999287254,0.084753367452618,0
-0.536464519489114,-0.30002420157777016,-0.35148651667394293,-0.5635540148466958,0.17126013820865676,-0.19750072520057624,0.15489702967686417,-0.15309992591382027,0.19958409087217976,0.07109143178191901,0
-0.5093686767078027,-0.3284921521449468,-0.39953623328839116,-0.520900086675629,0.20638364182164495,-0.20758439636365286,0.14835754220001823,-0.13731266511506224,0.20336204054354834,0.05754967860428957,0
-0.4863510288788896,-0.4129040142843855,-0.43892824279154674,-0.46679677356066496,-0.031709941358523314,-0.2064756039951936,0.12197609681385564,0.010101306028346723,0.1595091948464421,0.08107551076836382,1
-0.4679624211847503,-0.41548466063722966,-0.41513933388099217,-0.4969612964335117,-0.08291969295768453,-0.19633519402598082,0.12744765967181854,0.003792420943292396,0.17668349235862485,0.09260211300061157,1
-0.4838517853608815,-0.4217965958805094,-0.4169095133934391,-0.48161779366921886,-0.016155222870213124,-0.20097702046449098,0.12338102626784646,0.004889947707811107,0.16835578779098992,0.0943473487069295,1
-0.5113141689501515,-0.43935593465734685,-0.3800944695466444,-0.47404860392200515,-0.03200375737696074,-0.1797560835807241,0.1210590480896521,0.0061731782993403195,0.16421561987964123,0.09664634617556764,1
-0.524130764983126,-0.4031121447520593,-0.42398960235650673,-0.44877359494794916,0.0895809996158862,-0.1997803635180165,0.11748829100363757,0.00792414151193131,0.15220389048401428,0.09443865997538177,1
-0.561801338734727,-0.4389749144739481,-0.36275949434131866,-0.44058281102238983,0.0835736700860471,-0.17730398513163154,0.10219037517561708,0.015198143542344692,0.13644213387902418,0.08155043597978902,1
-0.5405813611086435,-0.4635299083160126,-0.3460786990486893,-0.44978392712308624,0.028672378366547974,-0.15530890025715213,0.11153008301984708,0.010539523989083064,0.1629351016504256,0.1035079267829637,1
-0.499082673804285,-0.468615294975218,-0.4024719040430989,-0.43957422677794133,0.0332276887554087,-0.16488306093348434,0.11491887712771628,0.01721517381610012,0.16116637598177436,0.09219072001302119,1
