0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,active_hand
-0.5700203442733389,0.6050138154584189,0.3018050988123095,0.3498050647811955,0.14769225678746833,-0.02492801291027932,-0.11870878306933166,-0.13656320898195579,0.021039186831418175,-0.19573758797772497,0.08394834453058404,0.04626511291795963,0.03402526473876213,0.004819267965476583,-0.033280619431882895,-0.010695327269903182,0.008094512819129106,-0.01649120849073484,-0.013451989574968551,0.004247740119277128,0.02117174795948418,0.012786965783041018,-0.009288029938735233,1
0.6011823951180306,-0.5033089108938367,0.5350405972358854,0.1969188778950143,0.1763570545933502,0.023432520892172723,0.0057740012138996905,0.041662205263828474,-0.02174335906142572,-0.17515132136753703,0.10940881633065232,-0.014537904164148463,0.03956483012075278,0.017078807959753965,-0.025137115929194997,-0.01483315396493127,0.024295782420379487,-0.0047808323602552575,-0.004366083614158201,-0.019350451256778783,2.56717627038224e-05,-0.007375063543468777,0.0014175817622368084,0
-0.5696266051161071,0.554112073233319,0.3181900230150147,0.4415854110185662,-0.0031374140348664897,0.007284229454492211,-0.13478423569413106,-0.1040177593837663,0.010999741378779501,-0.1900951348795201,0.10205194486870006,0.03904184467880955,0.030523864745432984,-0.010990170558574165,-0.048784379229502274,-0.023302512048337224,0.019684213214131586,-0.016428588864987798,-0.011482281342043793,0.004527922958575484,0.027898557538859933,0.006709940780428723,-0.00694665392183081,1
0.591177378544011,-0.4894978433958479,0.5367063567689853,0.2828423016274797,0.050091078783030936,0.04765098669468532,-0.043768997460249474,0.04462433206709235,-0.023540727073014966,-0.1834020347977211,0.11585450300387022,-0.01182209510147396,0.03763436785010727,0.051504087336203756,-0.029848321124075733,-0.018640384844951667,0.029979049333041945,-0.00550511793274716,0.007099922320584896,-0.02436286483488781,0.007686070770659765,-0.01512057595931288,0.001336047592204465,0
-0.5910963141148574,0.556389966948114,0.29326018416438215,0.4114943378001558,0.1391745850393083,-0.017262064297266563,-0.09012928132049697,-0.1198367073675727,0.028959589855887657,-0.189403511183334,0.10347774813378674,0.037612104549121214,0.033577566969120884,-0.0065003795655137345,-0.042726137690102,-0.015818502773724756,0.010266089478531547,-0.015290623969875508,-0.008544997240913527,0.0060197474693322855,0.028388346725010314,0.008906775023752719,-0.008744881875483109,1
0.6072594198707989,-0.46830911131928726,0.5453321972414482,0.24151306843423304,0.16665574186657733,0.030951983203675332,-0.002776061418905003,0.03899163965538839,-0.016609122186744922,-0.18100061548534707,0.10719249908701238,-0.008822366323490026,0.04171802400811398,0.019545910815898827,-0.027436937070681955,-0.017175425857092703,0.022493479779794337,-0.0030570527922331664,0.003929771090541926,-0.022611712097236326,0.005350416918611074,-0.012421276298382668,0.0013005156805174078,0
-0.5917104366540237,0.5436279059138998,0.2749966700746159,0.436686161841796,0.143941681364206,-0.011803909982731215,-0.08038109486298407,-0.11300228684627793,0.031530562545671256,-0.19422862699189686,0.11480997302768811,0.03611116205520286,0.03291182387773271,-0.010294194827126471,-0.04257216336455495,-0.016484203655328003,0.01045095521938755,-0.01367822948784917,-0.006035100471144975,0.00719174522263936,0.0303645189203461,0.008438056075631887,-0.0088426946496324,1
0.6048155149925402,-0.4667365517153191,0.5288400053126676,0.2710573808721983,0.17493538704870648,0.029982450721356878,-0.0055532495271077694,0.03580945163693815,-0.019188056367808747,-0.1877921912729659,0.11735359520413995,-0.006927709468606209,0.039265222852223156,0.01691607267651768,-0.027418597991517826,-0.01807691726182968,0.02180671239333762,-0.0028737217312467546,0.005018020243021983,-0.024520301244935285,0.007066178132354531,-0.013961590901458137,0.0006142011613665188,0
-0.629351931216859,0.5222624152024302,0.2956446157103999,0.39691457298309585,0.12416712240880624,-0.01529651396510852,-0.06511399517722247,-0.10829088574124784,0.04645268102870262,-0.19512082275861148,0.12367323750032437,0.036237767601849866,0.025943941374771906,0.0036573944001149893,-0.04791687752088077,-0.01175960535128575,0.015011713486592618,-0.015625424820752618,-0.010026370363884641,0.008906662877753414,0.027352600594651423,0.007586292462491044,-0.007934567437960666,1
0.6046540141376547,-0.4943779734371659,0.5183632209734931,0.23963825411176481,0.1634543252499418,0.026920024826422875,-0.004568226207267294,0.03610105508901623,-0.01759580285526745,-0.19112344682622287,0.11915241947510806,-0.009070323753234275,0.037588914040847715,0.030687045250648623,-0.028704488012056786,-0.013764223646543748,0.02636148045088835,-0.004748915626469885,0.00378033209114058,-0.024193704645060137,0.003980496337480223,-0.014861175775839962,0.002634744382083466,0
-0.653271802806581,0.5331600916086581,0.2926671932742878,0.29053022985694527,0.22656663675285382,-0.03565088362082517,-0.011498838880985593,-0.120178713333221,0.04666416478522569,-0.19656634700708697,0.10230667517649972,0.03038695435539608,0.017953515260316903,0.0031417879816299705,-0.04948958702050154,-0.006496958495624693,0.007751701000243324,-0.017367101621244996,-0.0035287295311356433,0.0007108171163669889,0.0339570452085234,0.004610890737213646,-0.010521951215224193,1
0.6126947732894644,-0.4800340952545736,0.5284469190081693,0.14261869454794515,0.25412431000376895,0.013702690212916318,0.03577159172290719,0.033044874656607624,-0.013717041458987923,-0.18113852855495627,0.10515498575899311,-0.007391166843777456,0.04426332773868962,0.0015278396557951153,-0.030701019694323945,-0.013748695621703886,0.019549147317084875,-0.002072932570840542,0.007338592467744196,-0.025495275829040612,0.006333912230374347,-0.015109473165700636,0.003435049791494838,0
