0,1,2,3,4,5,6,7,8,9,10,11,12,13,class_numeric
-0.5339064213926649,-0.3951087106166849,-0.18726643850776867,-0.5592809222070271,-0.007446683778828788,-0.1755222548498613,0.03251866330169716,-0.14010764325655806,-0.12293306607753308,-0.1825412309914534,0.016251855362231758,0.12274573887517014,0.1346645935825122,-0.005696734228388684,0
-0.5151822990081236,-0.49977239686292135,-0.29754966157455504,-0.4672698915504779,0.011623628114955074,-0.1502467538529858,0.04049959632626595,-0.10541009758358828,-0.029266245326765788,-0.20258793026582983,0.01798108061047961,0.011984972611417602,0.10741075366209768,-0.009381957828619288,1
-0.3289597399607916,0.8470506088661,0.10730892856831492,-0.4697793219957982,-0.052219473478126506,-0.17463507120745173,-0.08812863629244727,-0.05045990165845718,-0.055990981081712916,-0.13721316903842254,0.03272896705733778,0.04443922795865312,0.002283847696146096,-0.03897870033465117,2
0.28541146167600867,-0.3526946616155087,0.27535976445018434,-0.43733817016214427,-0.3329568061283105,0.28868628934815665,0.29570308290473224,0.10003008300200628,-0.1518901057372755,-0.019889412636157275,-0.2288960985531403,0.018026780097403716,0.008979786556369817,0.06892406910209255,0
0.4574976456003746,-0.5531799091900689,-0.09871205158794619,-0.513522315533526,-0.2852532731986372,-0.0819230790289194,-0.1199243064929801,-0.10701133483359702,-0.019419431249180497,-0.048621737006860094,0.0006375065627539281,-0.06590797800429805,-0.021783174031679533,0.09437301027883929,1
0.7196089194387599,-0.32935839133613914,0.24091694827878588,-0.37999118442966234,-0.29316594526992723,-0.07164621240636496,0.11351079723952237,-0.0920281011806609,0.03477445975060212,-0.032323688094713726,-0.04166319859100613,-0.04260069349686097,0.0005664600949448747,0.031389553884715864,2
-0.5950282437283125,-0.5032713207255554,-0.05269220076282647,-0.41782106487981374,0.17773440182588693,-0.08115153413881322,0.040966024155517825,-0.09726809637922264,-0.08661647202580813,-0.18606165641225741,0.008212423979498049,0.0990557492464097,0.12631763535238758,-0.09091168788299396,0
-0.576689010316725,-0.5264618926746856,-0.24778997922168014,-0.35937816077898366,0.08397322202063026,-0.1674984182701721,-0.019260781767714223,-0.06720420914823295,-0.04830475013203563,-0.18658843928655738,0.0032518056585042593,0.005634179587309861,0.12605321393979688,-0.017459148416004138,1
-0.7120198820999949,0.4875689949236051,0.25213878227955955,-0.39354817013353455,-0.11067264632862671,-0.23331531506926417,-0.056223115385915276,-0.010496486423073919,-0.03778100394289511,-0.19608742235520701,0.042721674058386554,0.0008426054887084567,0.007028782671380196,-0.015740355997688023,2
0.430824121711302,-0.5672635789280084,0.16452256356693654,-0.44543575949595215,-0.3951743579100268,0.11111284155789829,0.06419502218106393,0.00943235553081318,0.050355239066631266,0.0065283085759164665,-0.048373625024130944,-0.016914763853877877,0.06205389485509239,0.0727974631666849,0
0.40512486813674736,-0.5867235388096558,-0.20929943866383363,-0.49190691531166403,-0.3021191649067988,-0.03827195308360738,0.055961631118736886,-0.0669509324590095,0.033264988821698156,-0.07817520583987843,-0.01596317756988619,-0.06926510844307643,0.019644040172947082,0.08829445389236754,1
0.7097986635515734,-0.20277007852476028,-0.013122503753608605,-0.5642441332949114,-0.27603187127322254,-0.14646200539762388,0.059020924948890795,-0.05409144832622199,0.07491668673719343,0.002104788049322673,-0.0029154431554294182,-0.023433957441174547,0.07505135268391255,0.018862959102969153,2
-0.6001719574677066,-0.5161018256193796,0.12031546694723012,-0.4333835875668643,-0.001335686459419787,-0.10556124871501792,-0.08357566069441935,-0.08930131525964538,-0.018826224617329957,-0.15546884348142745,0.005313515630666567,0.0764314360395764,0.17288949974463313,-0.05601367249094031,0
-0.4776622112156075,-0.48916064260286607,-0.23950254595673295,-0.5202313775910954,-0.03914798060912876,-0.1893585968588249,-0.016106144793325394,-0.11343441661869634,0.00013198181315743717,-0.19817464218352104,0.023678530233725906,0.007822040703550078,0.13104577565988632,-0.02251143723260383,1
-0.38454430725933275,0.805001373215926,0.19842343601320797,-0.45537202175850244,-0.03389054905649613,-0.03009615055573838,-0.11477991071360098,-0.026185784240768194,-0.041479780542820664,-0.2170178703972207,0.043276064540851464,0.04966806472545401,-0.019903537738307057,-0.11633302006620143,2
0.3694368396828561,-0.46014430655058386,0.41999301286530294,-0.5255789604595351,-0.3821132703218776,0.09214881084709098,-0.004259325580203103,-0.041482099669609016,0.03192978239344082,0.09124408400105812,0.006343212753986702,0.004643954719518211,0.007206480355440951,0.030556602246883578,0
0.4326622454696511,-0.4084202955405834,-0.26680097780180345,-0.5699052584729415,-0.34744596498205305,-0.10116126497404451,-0.1314744125064568,-0.07993102578413636,-0.006996195918568141,-0.07216650221337156,-0.026614224293840295,-0.07773857523624718,0.0020078013911076138,0.07206964513086873,1
0.7289391837019056,0.008383266790580423,-0.014689030089908227,-0.6110732947275916,-0.2957768118558807,-0.10284529392735785,0.12452907138151101,-0.041924716359619765,0.06137304839390885,-0.040188673410810616,0.018613491429457545,-0.004437004860169024,0.02093187991275695,-0.0039002917796961013,2
-0.551690332372109,-0.36433328564739415,-0.13178791938052908,-0.5783540163019436,0.05398819485685311,-0.21137113151303577,0.01859099526629948,-0.1293273926811791,-0.07502383687371955,-0.1726426139041493,0.0009248037321136258,0.08231630180410834,0.1489541653781217,-0.06360424643648772,0
-0.4582447007258408,-0.4617088905153439,-0.232980803712972,-0.5659524391984283,0.04479740811738717,-0.20348004983897486,0.011392406912999193,-0.11502016231754134,-0.0035079426427943932,-0.22709738757093,-0.00047811802529486405,0.01685828626301837,0.12231829870264765,-0.04659087542795705,1
